,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
115,116,Idaho,11,19,11,57.9,1.7,1.0
116,117,Utah State,14,21,12,57.1,1.5,0.9
117,118,Mississippi,13,16,9,56.3,1.2,0.7
118,119,Kent State,11,18,10,55.6,1.6,0.9
119,120,Massachusetts,12,11,6,54.5,0.9,0.5
120,121,Army,12,13,7,53.8,1.1,0.6
121,122,Appalachian State,12,15,8,53.3,1.3,0.7
122,123,SMU,12,17,9,52.9,1.4,0.8
123,123,Illinois,13,17,9,52.9,1.3,0.7
124,125,Tulane,12,16,8,50.0,1.3,0.7
125,126,San Jose State,12,26,12,46.2,2.2,1.0
126,126,North Carolina,13,13,6,46.2,1.0,0.5
127,128,Buffalo,11,14,6,42.9,1.3,0.5
