,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
67,68,Tulane,12,179,55,24,13,6,4,3,2,1
68,68,Washington State,12,179,71,31,21,12,6,4,2,0
69,70,Ball State,12,180,54,24,13,9,4,2,0,0
70,71,Air Force,13,181,77,38,20,9,4,3,0,0
71,71,Colorado State,13,181,57,32,17,9,5,1,1,0
72,71,Utah,13,181,59,31,17,11,6,4,2,1
73,74,Arkansas State,13,182,64,32,20,14,7,5,2,0
74,74,Florida Atlantic,12,182,63,31,21,12,8,3,1,0
75,74,Middle Tennessee,12,182,54,27,12,7,5,2,1,0
76,74,New Mexico State,12,182,59,27,14,6,3,0,0,0
77,78,Kansas State,13,183,43,22,9,5,3,0,0,0
78,78,Massachusetts,12,183,55,31,10,4,3,2,0,0
79,80,South Alabama,13,184,60,31,19,6,4,2,0,0
80,80,Troy,12,184,54,33,19,11,7,2,0,0
81,80,Tulsa,12,184,73,45,28,22,13,7,3,1
82,83,Boise State,14,185,57,34,17,13,6,5,1,0
83,83,Kansas,12,185,70,35,15,6,6,1,0,0
84,83,Notre Dame,13,185,56,24,16,6,3,2,1,0
85,86,Indiana,12,186,59,29,15,10,8,4,2,1
86,87,West Virginia,13,187,57,29,15,7,5,3,0,0
87,88,Colorado,12,190,72,35,20,8,4,4,2,2
88,89,Fresno State,14,191,78,45,29,19,11,4,2,0
89,89,Mississippi State,13,191,64,33,20,11,7,5,4,1
90,91,Toledo,13,192,61,35,18,9,6,1,0,0
91,92,Arizona State,13,193,72,40,21,14,9,5,3,0
92,92,Old Dominion,12,193,58,24,8,4,1,1,0,0
93,92,Texas A&M,13,193,67,36,22,7,1,0,0,0
94,95,Duke,13,194,44,16,8,1,1,0,0,0
95,95,Illinois,13,194,73,33,21,15,9,5,2,0
96,95,Ohio State,15,194,41,22,16,12,7,4,2,1
97,95,USC,13,194,51,16,11,7,4,2,0,0
98,99,Southern Mississippi,12,195,79,32,14,7,5,3,2,0
99,100,Army,12,196,61,23,12,6,3,1,1,0
100,101,Auburn,13,198,68,26,13,8,3,2,0,0
101,101,Eastern Michigan,12,198,76,42,29,13,6,6,2,0
102,101,UCLA,13,198,51,17,4,0,0,0,0,0
103,104,Wyoming,12,199,59,26,12,8,6,3,0,0
104,105,Georgia State,12,200,51,29,18,11,7,3,1,0
105,106,Florida State,14,201,68,26,11,6,2,1,0,0
106,107,South Carolina,13,202,67,29,13,4,3,2,0,0
107,107,Texas Tech,12,202,68,34,22,13,5,2,2,1
108,109,Cincinnati,13,203,64,33,17,8,6,4,2,0
109,110,Louisiana Tech,14,204,59,22,8,4,0,0,0,0
110,110,Maryland,13,204,69,29,14,7,2,0,0,0
111,110,Miami (Ohio),12,204,57,17,10,4,1,0,0,0
112,113,Georgia Tech,14,206,67,25,13,8,7,2,1,1
113,114,UNLV,13,209,82,44,25,17,7,5,3,1
114,115,Iowa State,12,211,65,34,21,9,4,3,2,0
115,116,Oklahoma State,13,212,58,27,17,12,6,3,1,0
116,117,Washington,14,213,62,21,11,6,4,1,0,0
117,118,Northern Illinois,14,214,64,18,10,3,1,0,0,0
118,119,New Mexico,12,216,93,40,24,10,5,4,1,1
119,119,SMU,12,216,60,32,15,7,2,1,0,0
120,121,North Carolina,13,219,84,41,22,13,5,4,2,1
121,122,Arizona,14,221,69,29,16,11,6,4,1,0
122,122,Rutgers,13,221,69,29,21,11,6,3,1,0
123,124,California,12,223,62,26,13,7,5,5,4,1
124,125,Nevada,13,225,61,17,6,4,2,2,0,0
125,126,Oregon,15,240,70,27,12,6,2,1,0,0
126,127,Western Kentucky,13,246,80,39,23,11,5,2,0,0
127,128,Bowling Green,14,261,82,33,17,9,7,2,2,1
