,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
36,37,Memphis,13,129,41,17,10,2,0,0,0,0
37,37,UNLV,13,129,52,21,12,5,1,1,1,0
38,39,Arkansas State,13,128,43,21,15,6,4,1,1,0
39,39,Western Michigan,13,128,53,29,18,12,5,2,0,0
40,41,Illinois,13,126,47,21,10,4,2,0,0,0
41,41,Virginia Tech,13,126,28,10,4,1,0,0,0,0
42,43,Akron,12,125,29,10,4,2,0,0,0,0
43,44,Clemson,13,123,49,26,9,8,5,2,0,0
44,44,Louisville,13,123,58,20,9,5,3,3,0,0
45,46,Oregon State,12,122,46,17,10,5,3,2,0,0
46,46,Tennessee,13,122,44,13,5,2,0,0,0,0
47,48,Tulsa,12,121,44,22,10,5,5,1,1,0
48,49,Fresno State,14,120,38,18,9,4,1,1,1,0
49,49,Iowa State,12,120,33,13,7,4,0,0,0,0
50,51,Colorado,12,119,36,15,7,6,4,3,0,0
51,51,Miami (Florida),13,119,57,24,10,6,4,1,0,0
52,51,Oklahoma State,13,119,52,30,14,5,2,1,1,0
53,51,UCLA,13,119,36,22,13,9,5,4,3,1
54,55,Auburn,13,117,42,24,16,7,3,0,0,0
55,55,Penn State,13,117,34,14,8,4,2,2,0,0
56,55,Virginia,12,117,47,13,5,2,0,0,0,0
57,58,Georgia State,12,116,50,25,9,7,4,2,0,0
58,59,Duke,13,115,34,16,8,2,0,0,0,0
59,59,Idaho,11,115,39,20,13,6,4,1,0,0
60,59,Iowa,13,115,39,22,11,5,2,1,0,0
61,59,UCF,13,115,37,20,12,8,3,2,0,0
62,63,Appalachian State,12,114,39,17,9,5,2,0,0,0
63,64,Buffalo,11,113,40,19,8,3,2,1,1,1
64,64,Houston,13,113,39,14,5,2,2,1,1,0
65,64,Maryland,13,113,38,16,9,6,4,3,1,1
66,67,Georgia,13,112,34,15,5,1,0,0,0,0
67,68,Hawai'i,13,111,38,17,11,5,0,0,0,0
68,68,Louisiana-Monroe,12,111,43,23,11,5,2,0,0,0
69,68,Nebraska,13,111,41,19,11,6,5,2,0,0
70,68,San Jose State,12,111,35,12,6,4,2,2,1,0
71,72,Missouri,14,110,36,13,9,2,2,1,0,0
72,73,Arkansas,13,108,29,10,5,2,0,0,0,0
73,73,Kent State,11,108,31,9,3,0,0,0,0,0
74,75,Toledo,13,107,48,21,11,6,3,1,1,0
75,75,Wyoming,12,107,33,19,12,4,2,1,1,0
76,77,Rice,13,106,44,29,14,11,5,2,2,0
77,77,Rutgers,13,106,48,25,10,7,5,4,2,1
78,77,Texas State,12,106,32,12,4,2,2,2,0,0
79,80,Middle Tennessee,12,103,33,20,7,5,1,0,0,0
80,80,Nevada,13,103,30,8,1,1,1,0,0,0
81,80,New Mexico State,12,103,41,17,5,4,2,2,1,0
82,83,Ball State,12,102,31,15,4,1,1,0,0,0
83,83,Kentucky,12,102,40,20,12,8,4,2,1,0
84,83,Oklahoma,13,102,34,18,12,4,1,1,0,0
85,83,Pittsburgh,13,102,34,12,6,2,0,0,0,0
86,83,Texas,13,102,28,14,6,2,2,1,0,0
87,88,Washington,14,101,36,12,9,6,4,3,2,1
88,89,Northern Illinois,14,100,34,19,9,5,3,0,0,0
89,90,North Carolina State,13,98,33,16,9,2,1,0,0,0
90,90,Northwestern,12,98,25,6,3,3,1,0,0,0
91,92,Louisiana-Lafayette,13,97,33,14,3,1,1,0,0,0
92,93,South Alabama,13,96,29,17,15,5,1,0,0,0
93,94,Florida Atlantic,12,92,26,17,9,6,3,1,0,0
94,95,Kansas,12,91,33,20,7,5,4,1,0,0
95,95,San Diego State,13,91,27,15,8,4,0,0,0,0
96,95,Tulane,12,91,23,9,7,5,4,1,0,0
97,95,Wisconsin,14,91,27,8,3,1,1,1,0,0
98,99,Utah,13,89,34,19,10,5,3,1,0,0
99,100,Michigan,12,87,26,5,2,0,0,0,0,0
100,100,South Florida,12,87,36,15,6,5,3,2,1,0
101,102,UAB,12,86,38,22,13,9,7,7,2,0
102,102,Wake Forest,12,86,23,5,2,0,0,0,0,0
103,104,Ohio,12,85,36,19,7,3,1,0,0,0
104,105,Utah State,14,83,36,24,13,8,7,5,1,0
105,106,Syracuse,12,82,29,14,5,1,0,0,0,0
106,106,Vanderbilt,12,82,30,14,4,2,1,0,0,0
107,108,Temple,12,81,30,17,6,5,5,4,0,0
108,108,UTSA,12,81,29,11,4,2,0,0,0,0
109,110,North Texas,12,79,33,12,6,1,0,0,0,0
110,110,Troy,12,79,33,19,8,2,0,0,0,0
111,112,Connecticut,12,78,24,12,4,2,2,2,1,0
112,112,LSU,13,78,36,19,11,4,3,3,2,1
113,114,Georgia Tech,14,77,27,15,9,6,4,2,0,0
114,115,Purdue,12,74,28,10,5,3,2,2,1,0
115,116,Florida,12,70,24,16,12,8,6,5,1,0
116,117,Air Force,13,68,29,19,12,7,2,1,0,0
117,117,Eastern Michigan,12,68,28,10,3,1,1,1,0,0
118,117,Florida International,12,68,25,14,11,5,2,2,1,0
119,120,Minnesota,13,66,34,19,9,4,0,0,0,0
120,120,SMU,12,66,20,11,5,3,2,0,0,0
121,122,Indiana,12,63,22,11,6,2,2,1,0,0
122,123,UTEP,13,61,27,15,8,6,4,2,0,0
123,124,Boston College,13,57,25,13,8,1,0,0,0,0
124,125,Georgia Southern,12,42,21,12,6,2,1,0,0,0
125,126,Navy,13,38,20,10,5,2,1,0,0,0
126,126,New Mexico,12,38,19,10,7,2,1,1,0,0
127,128,Army,12,30,13,6,3,1,0,0,0,0
