,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
33,34,Miami (Florida),13,55,7,2,2,0,0,0,0,0
34,34,San Diego State,13,55,13,5,2,0,0,0,0,0
35,34,UCF,13,55,12,1,1,1,1,0,0,0
36,37,Air Force,13,56,19,11,6,3,0,0,0,0
37,37,Arkansas,13,56,11,3,1,0,0,0,0,0
38,37,Iowa,13,56,18,7,6,4,3,2,2,0
39,37,Kent State,11,56,14,8,5,1,1,1,1,0
40,37,Temple,12,56,11,7,3,1,0,0,0,0
41,37,Utah State,14,56,11,3,2,2,2,1,0,0
42,43,Kansas State,13,57,15,11,4,2,2,0,0,0
43,43,Louisiana Tech,14,57,14,8,3,2,0,0,0,0
44,43,Mississippi,13,57,13,1,0,0,0,0,0,0
45,46,Middle Tennessee,12,58,11,5,2,1,1,1,1,0
46,46,Texas,13,58,15,8,2,2,1,0,0,0
47,48,Arizona State,13,60,21,13,9,7,5,3,1,0
48,48,Georgia Southern,12,60,13,4,1,1,1,0,0,0
49,48,Houston,13,60,10,2,0,0,0,0,0,0
50,48,Texas State,12,60,20,10,6,2,2,1,0,0
51,48,UCLA,13,60,10,2,1,0,0,0,0,0
52,53,Oregon State,12,61,16,10,4,3,1,0,0,0
53,54,Florida International,12,62,16,10,5,3,2,1,0,0
54,54,Indiana,12,62,23,11,8,6,6,3,2,1
55,54,Missouri,14,62,14,5,4,1,1,1,0,0
56,54,Northwestern,12,62,15,7,5,4,2,0,0,0
57,58,Nebraska,13,63,21,13,9,3,3,0,0,0
58,59,Massachusetts,12,64,19,11,4,1,1,1,0,0
59,59,Mississippi State,13,64,17,8,6,2,2,1,1,1
60,59,Pittsburgh,13,64,19,9,5,2,0,0,0,0
61,59,Western Michigan,13,64,19,10,4,1,0,0,0,0
62,63,South Florida,12,65,16,7,4,1,1,0,0,0
63,63,West Virginia,13,65,19,9,4,3,2,1,0,0
64,65,Arizona,14,66,20,11,6,4,2,0,0,0
65,65,Ball State,12,66,19,11,6,4,2,1,0,0
66,67,Connecticut,12,67,10,3,1,0,0,0,0,0
67,67,Purdue,12,67,16,9,5,2,2,0,0,0
68,69,Colorado State,13,68,19,11,7,5,3,1,1,0
69,69,Georgia,13,68,16,4,4,2,1,0,0,0
70,71,Hawai'i,13,69,19,6,2,0,0,0,0,0
71,71,Kentucky,12,69,20,8,3,2,1,1,0,0
72,71,Ohio State,15,69,17,8,4,4,2,1,1,1
73,71,Utah,13,69,17,8,2,2,2,1,0,0
74,71,Vanderbilt,12,69,14,5,1,1,1,1,0,0
75,76,Fresno State,14,70,24,14,11,9,5,1,1,0
76,76,Louisiana-Monroe,12,70,23,10,8,4,2,0,0,0
77,76,Marshall,14,70,13,6,1,0,0,0,0,0
78,76,Notre Dame,13,70,13,8,7,2,1,1,1,0
79,76,UTEP,13,70,28,13,8,5,4,1,0,0
80,76,Wake Forest,12,70,25,12,4,3,2,2,1,0
81,82,Kansas,12,72,28,15,6,3,3,0,0,0
82,82,Tennessee,13,72,22,9,3,2,1,1,0,0
83,82,Tulane,12,72,17,6,4,2,1,0,0,0
84,82,UAB,12,72,18,6,4,4,4,2,0,0
85,86,Florida Atlantic,12,73,25,13,11,6,5,1,0,0
86,86,Tulsa,12,73,27,19,13,11,5,3,2,1
87,88,Georgia Tech,14,74,19,8,5,5,4,2,1,1
88,88,Minnesota,13,74,27,11,6,4,4,2,1,0
89,88,Northern Illinois,14,74,21,5,3,0,0,0,0,0
90,88,Oklahoma State,13,74,18,6,3,1,0,0,0,0
91,92,Rice,13,75,22,10,5,2,0,0,0,0
92,92,Southern Mississippi,12,75,32,17,10,5,4,2,1,0
93,92,Virginia Tech,13,75,31,9,5,2,1,0,0,0
94,95,Army,12,78,20,8,5,2,1,1,1,0
95,95,North Carolina State,13,78,18,10,5,3,1,0,0,0
96,95,Texas A&M,13,78,23,15,8,3,0,0,0,0
97,98,Auburn,13,79,24,9,4,2,0,0,0,0
98,98,Eastern Michigan,12,79,27,16,11,4,2,2,1,0
99,100,Colorado,12,80,30,13,6,4,1,1,1,1
100,100,Florida State,14,80,17,3,0,0,0,0,0,0
101,100,Miami (Ohio),12,80,22,6,5,3,0,0,0,0
102,103,Idaho,11,81,27,15,9,7,4,4,1,1
103,103,Iowa State,12,81,20,10,5,4,3,2,1,0
104,103,Navy,13,81,12,5,2,1,1,1,1,0
105,106,Cincinnati,13,83,24,12,9,3,2,1,1,0
106,106,Nevada,13,83,19,4,2,2,2,2,0,0
107,108,South Carolina,13,84,25,12,5,2,2,1,0,0
108,109,Oregon,15,85,21,9,2,0,0,0,0,0
109,110,San Jose State,12,86,25,13,7,4,2,0,0,0
110,111,South Alabama,13,87,14,8,4,2,2,0,0,0
111,111,Wyoming,12,87,25,12,4,3,2,0,0,0
112,113,Old Dominion,12,89,19,6,1,0,0,0,0,0
113,113,SMU,12,89,17,11,5,2,0,0,0,0
114,115,Duke,13,90,12,1,1,0,0,0,0,0
115,115,Illinois,13,90,33,15,9,6,3,1,0,0
116,115,Maryland,13,90,25,9,3,2,1,0,0,0
117,115,Texas Tech,12,90,25,9,6,4,3,1,1,0
118,119,Arkansas State,13,92,26,11,7,4,2,2,1,0
119,120,Troy,12,93,20,13,9,5,3,2,0,0
120,121,North Carolina,13,94,23,11,9,6,4,3,2,1
121,122,Western Kentucky,13,95,28,11,8,4,0,0,0,0
122,123,Bowling Green,14,96,26,11,9,4,3,1,1,1
123,124,Rutgers,13,100,25,15,11,6,4,2,1,0
124,125,New Mexico,12,102,34,20,15,6,3,3,1,1
125,126,UNLV,13,106,38,25,12,8,3,3,2,0
126,127,New Mexico State,12,108,33,15,8,3,1,0,0,0
127,128,Georgia State,12,109,26,18,12,10,6,3,1,0
