,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
0,1,Ohio State,15,89,89,100.0,5.9,5.9
1,1,Marshall,14,83,83,100.0,5.9,5.9
2,1,Michigan State,13,73,73,100.0,5.6,5.6
3,1,Nebraska,13,60,60,100.0,4.6,4.6
4,1,Texas A&M,13,59,59,100.0,4.5,4.5
5,1,Memphis,13,58,58,100.0,4.5,4.5
6,1,Auburn,13,57,57,100.0,4.4,4.4
7,1,Arizona,14,57,57,100.0,4.1,4.1
8,1,Navy,13,53,53,100.0,4.1,4.1
9,1,South Carolina,13,52,52,100.0,4.0,4.0
10,1,Florida State,14,55,55,100.0,3.9,3.9
11,1,Duke,13,50,50,100.0,3.8,3.8
12,1,Louisville,13,50,50,100.0,3.8,3.8
13,1,Middle Tennessee,12,46,46,100.0,3.8,3.8
14,1,West Virginia,13,47,47,100.0,3.6,3.6
15,1,Iowa,13,45,45,100.0,3.5,3.5
16,1,Colorado,12,42,42,100.0,3.5,3.5
17,1,Maryland,13,44,44,100.0,3.4,3.4
18,1,Stanford,13,44,44,100.0,3.4,3.4
19,1,Kentucky,12,41,41,100.0,3.4,3.4
20,1,North Texas,12,39,39,100.0,3.3,3.3
21,1,Oklahoma State,13,41,41,100.0,3.2,3.2
22,1,UCF,13,40,40,100.0,3.1,3.1
23,1,Iowa State,12,35,35,100.0,2.9,2.9
24,1,Indiana,12,35,35,100.0,2.9,2.9
25,1,Georgia State,12,35,35,100.0,2.9,2.9
26,1,San Diego State,13,37,37,100.0,2.8,2.8
27,1,Tulsa,12,34,34,100.0,2.8,2.8
28,1,Oregon State,12,33,33,100.0,2.8,2.8
29,1,Temple,12,32,32,100.0,2.7,2.7
30,1,Troy,12,32,32,100.0,2.7,2.7
31,1,Wyoming,12,31,31,100.0,2.6,2.6
32,1,San Jose State,12,28,28,100.0,2.3,2.3
33,1,Michigan,12,28,28,100.0,2.3,2.3
34,1,Ohio,12,27,27,100.0,2.3,2.3
35,1,Hawai'i,13,28,28,100.0,2.2,2.2
36,1,Penn State,13,28,28,100.0,2.2,2.2
37,1,South Florida,12,23,23,100.0,1.9,1.9
38,1,Louisiana-Monroe,12,23,23,100.0,1.9,1.9
39,1,Vanderbilt,12,22,22,100.0,1.8,1.8
40,1,Wake Forest,12,19,19,100.0,1.6,1.6
41,1,SMU,12,12,12,100.0,1.0,1.0
42,43,Baylor,13,82,81,98.8,6.3,6.2
43,44,TCU,13,77,76,98.7,5.9,5.8
44,45,Western Kentucky,13,72,71,98.6,5.5,5.5
45,46,Georgia,13,68,67,98.5,5.2,5.2
46,46,Georgia Tech,14,66,65,98.5,4.7,4.6
47,48,BYU,13,63,62,98.4,4.8,4.8
48,48,USC,13,62,61,98.4,4.8,4.7
49,50,East Carolina,13,59,58,98.3,4.5,4.5
50,50,Colorado State,13,58,57,98.3,4.5,4.4
51,52,California,12,57,56,98.2,4.8,4.7
52,53,Notre Dame,13,52,51,98.1,4.0,3.9
53,54,Pittsburgh,13,51,50,98.0,3.9,3.8
54,55,Washington State,12,48,47,97.9,4.0,3.9
55,55,UAB,12,48,47,97.9,4.0,3.9
56,55,UCLA,13,48,47,97.9,3.7,3.6
57,55,Rice,13,48,47,97.9,3.7,3.6
58,55,Air Force,13,47,46,97.9,3.6,3.5
59,60,Utah,13,45,44,97.8,3.5,3.4
60,61,New Mexico,12,44,43,97.7,3.7,3.6
61,61,Florida,12,43,42,97.7,3.6,3.5
62,61,UTEP,13,44,43,97.7,3.4,3.3
63,61,Tennessee,13,43,42,97.7,3.3,3.2
64,65,New Mexico State,12,38,37,97.4,3.2,3.1
65,66,Ball State,12,36,35,97.2,3.0,2.9
66,67,Florida Atlantic,12,35,34,97.1,2.9,2.8
67,67,Virginia,12,35,34,97.1,2.9,2.8
68,67,Virginia Tech,13,34,33,97.1,2.6,2.5
69,70,Purdue,12,33,32,97.0,2.8,2.7
70,70,Akron,12,33,32,97.0,2.8,2.7
71,70,UNLV,13,33,32,97.0,2.5,2.5
72,73,Alabama,14,65,63,96.9,4.6,4.5
73,73,Miami (Ohio),12,32,31,96.9,2.7,2.6
74,75,Oklahoma,13,62,60,96.8,4.8,4.6
75,76,Wisconsin,14,61,59,96.7,4.4,4.2
76,76,Florida International,12,30,29,96.7,2.5,2.4
77,78,Idaho,11,29,28,96.6,2.6,2.5
78,79,Arizona State,13,55,53,96.4,4.2,4.1
79,79,Northern Illinois,14,56,54,96.4,4.0,3.9
80,81,Kansas State,13,54,52,96.3,4.2,4.0
81,81,Cincinnati,13,54,52,96.3,4.2,4.0
82,81,Arkansas,13,54,52,96.3,4.2,4.0
83,84,Old Dominion,12,52,50,96.2,4.3,4.2
84,85,Texas State,12,50,48,96.0,4.2,4.0
85,86,Mississippi,13,49,47,95.9,3.8,3.6
86,87,Boise State,14,71,68,95.8,5.1,4.9
87,87,Clemson,13,48,46,95.8,3.7,3.5
88,87,North Carolina State,13,48,46,95.8,3.7,3.5
89,87,Fresno State,14,48,46,95.8,3.4,3.3
90,91,Minnesota,13,47,45,95.7,3.6,3.5
91,92,Nevada,13,45,43,95.6,3.5,3.3
92,92,Missouri,14,45,43,95.6,3.2,3.1
93,94,Louisiana Tech,14,67,64,95.5,4.8,4.6
94,94,Texas Tech,12,44,42,95.5,3.7,3.5
95,96,Rutgers,13,43,41,95.3,3.3,3.2
96,97,Oregon,15,83,79,95.2,5.5,5.3
97,97,LSU,13,42,40,95.2,3.2,3.1
98,97,Syracuse,12,21,20,95.2,1.8,1.7
99,100,Toledo,13,60,57,95.0,4.6,4.4
100,101,Army,12,38,36,94.7,3.2,3.0
101,102,North Carolina,13,55,52,94.5,4.2,4.0
102,103,Washington,14,50,47,94.0,3.6,3.4
103,104,Mississippi State,13,64,60,93.8,4.9,4.6
104,104,Bowling Green,14,48,45,93.8,3.4,3.2
105,104,Texas,13,32,30,93.8,2.5,2.3
106,107,Louisiana-Lafayette,13,46,43,93.5,3.5,3.3
107,108,Central Michigan,13,45,42,93.3,3.5,3.2
108,109,Buffalo,11,44,41,93.2,4.0,3.7
109,110,Northwestern,12,28,26,92.9,2.3,2.2
110,111,Kansas,12,27,25,92.6,2.3,2.1
111,112,Utah State,14,49,45,91.8,3.5,3.2
112,113,Tulane,12,24,22,91.7,2.0,1.8
113,114,Southern Mississippi,12,23,21,91.3,1.9,1.8
114,115,Appalachian State,12,57,52,91.2,4.8,4.3
115,116,Western Michigan,13,56,51,91.1,4.3,3.9
116,117,Miami (Florida),13,44,40,90.9,3.4,3.1
117,117,South Alabama,13,33,30,90.9,2.5,2.3
118,117,Eastern Michigan,12,22,20,90.9,1.8,1.7
119,117,UTSA,12,22,20,90.9,1.8,1.7
120,121,Illinois,13,42,38,90.5,3.2,2.9
121,122,Houston,13,48,43,89.6,3.7,3.3
122,123,Kent State,11,18,16,88.9,1.6,1.5
123,124,Georgia Southern,12,61,53,86.9,5.1,4.4
124,125,Arkansas State,13,60,52,86.7,4.6,4.0
125,126,Massachusetts,12,44,38,86.4,3.7,3.2
126,126,Connecticut,12,22,19,86.4,1.8,1.6
127,128,Boston College,13,43,35,81.4,3.3,2.7
