,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
113,96,Cincinnati,13,40,40,100.0,3.1,3.1
114,96,South Alabama,13,40,40,100.0,3.1,3.1
115,96,Baylor,13,41,41,100.0,3.2,3.2
116,96,West Virginia,13,42,42,100.0,3.2,3.2
117,96,Tulane,12,40,40,100.0,3.3,3.3
118,96,Nebraska,13,44,44,100.0,3.4,3.4
119,96,Oregon State,12,42,42,100.0,3.5,3.5
120,96,Maryland,13,45,45,100.0,3.5,3.5
121,96,South Carolina,13,46,46,100.0,3.5,3.5
122,96,Arizona State,13,46,46,100.0,3.5,3.5
123,96,Illinois,13,53,53,100.0,4.1,4.1
124,96,Florida Atlantic,12,53,53,100.0,4.4,4.4
125,96,Tulsa,12,59,59,100.0,4.9,4.9
126,96,Old Dominion,12,59,59,100.0,4.9,4.9
127,96,California,12,60,60,100.0,5.0,5.0
