,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
0,1,TCU,3,9,9,100.0,3.0,3.0
1,1,Iowa,3,8,8,100.0,2.7,2.7
2,1,Nevada,4,9,9,100.0,2.3,2.3
3,1,Tennessee,4,9,9,100.0,2.3,2.3
4,1,Georgia,4,8,8,100.0,2.0,2.0
5,1,New Mexico,3,6,6,100.0,2.0,2.0
6,1,LSU,4,7,7,100.0,1.8,1.8
7,1,Washington,4,7,7,100.0,1.8,1.8
8,1,Indiana,4,7,7,100.0,1.8,1.8
9,1,Penn State,3,5,5,100.0,1.7,1.7
10,1,Rutgers,3,5,5,100.0,1.7,1.7
11,1,Oklahoma State,4,6,6,100.0,1.5,1.5
12,1,Colorado,4,6,6,100.0,1.5,1.5
13,1,Miami (Ohio),4,5,5,100.0,1.3,1.3
14,1,Washington State,4,5,5,100.0,1.3,1.3
15,1,Memphis,3,4,4,100.0,1.3,1.3
16,1,Duke,3,4,4,100.0,1.3,1.3
17,1,Vanderbilt,3,4,4,100.0,1.3,1.3
18,1,Toledo,3,4,4,100.0,1.3,1.3
19,1,USC,4,4,4,100.0,1.0,1.0
20,1,Wake Forest,4,4,4,100.0,1.0,1.0
21,1,Syracuse,4,4,4,100.0,1.0,1.0
22,1,Tulane,4,4,4,100.0,1.0,1.0
23,1,Air Force,3,3,3,100.0,1.0,1.0
24,1,Middle Tennessee,3,2,2,100.0,0.7,0.7
25,1,Notre Dame,3,2,2,100.0,0.7,0.7
26,1,Texas Tech,3,2,2,100.0,0.7,0.7
27,1,Marshall,3,2,2,100.0,0.7,0.7
28,1,South Alabama,4,2,2,100.0,0.5,0.5
29,1,Charlotte,4,2,2,100.0,0.5,0.5
30,1,Navy,2,1,1,100.0,0.5,0.5
31,32,BYU,4,11,10,90.9,2.8,2.5
32,33,Arizona State,4,10,9,90.0,2.5,2.3
33,34,Georgia Southern,3,8,7,87.5,2.7,2.3
34,34,Iowa State,3,8,7,87.5,2.7,2.3
35,34,North Texas,4,8,7,87.5,2.0,1.8
36,34,California,4,8,7,87.5,2.0,1.8
37,34,San Diego State,4,8,7,87.5,2.0,1.8
38,39,Arkansas,4,7,6,85.7,1.8,1.5
39,39,Ohio,4,7,6,85.7,1.8,1.5
40,41,Utah State,3,6,5,83.3,2.0,1.7
41,41,Connecticut,3,6,5,83.3,2.0,1.7
42,41,Arkansas State,4,6,5,83.3,1.5,1.3
43,41,Auburn,4,6,5,83.3,1.5,1.3
44,41,UCF,4,6,5,83.3,1.5,1.3
45,41,Central Michigan,4,6,5,83.3,1.5,1.3
46,41,Florida,4,6,5,83.3,1.5,1.3
47,41,Southern Mississippi,4,6,5,83.3,1.5,1.3
48,49,East Carolina,4,11,9,81.8,2.8,2.3
49,50,North Carolina State,4,10,8,80.0,2.5,2.0
50,50,Northwestern,3,5,4,80.0,1.7,1.3
51,50,Northern Illinois,3,5,4,80.0,1.7,1.3
52,50,UTEP,3,5,4,80.0,1.7,1.3
53,50,Florida Atlantic,4,5,4,80.0,1.3,1.0
54,50,Eastern Michigan,4,5,4,80.0,1.3,1.0
55,50,Texas,4,5,4,80.0,1.3,1.0
56,57,Louisiana Tech,4,9,7,77.8,2.3,1.8
57,57,Texas A&M,4,9,7,77.8,2.3,1.8
58,57,Kent State,4,9,7,77.8,2.3,1.8
59,57,Boise State,4,9,7,77.8,2.3,1.8
60,57,Missouri,4,9,7,77.8,2.3,1.8
61,62,Georgia State,4,8,6,75.0,2.0,1.5
62,62,South Carolina,4,8,6,75.0,2.0,1.5
63,62,South Florida,3,4,3,75.0,1.3,1.0
64,62,Michigan,3,4,3,75.0,1.3,1.0
65,62,Old Dominion,3,4,3,75.0,1.3,1.0
66,62,Purdue,3,4,3,75.0,1.3,1.0
67,62,Louisville,4,4,3,75.0,1.0,0.8
68,62,Tulsa,4,4,3,75.0,1.0,0.8
69,62,Illinois,4,4,3,75.0,1.0,0.8
70,71,Utah,4,7,5,71.4,1.8,1.3
71,71,Clemson,4,7,5,71.4,1.8,1.3
72,71,SMU,4,7,5,71.4,1.8,1.3
73,74,North Carolina,4,10,7,70.0,2.5,1.8
74,74,Stanford,4,10,7,70.0,2.5,1.8
75,76,Michigan State,4,12,8,66.7,3.0,2.0
76,76,West Virginia,4,9,6,66.7,2.3,1.5
77,76,Houston,4,9,6,66.7,2.3,1.5
78,76,Western Michigan,4,6,4,66.7,1.5,1.0
79,76,Kansas,4,6,4,66.7,1.5,1.0
80,76,Western Kentucky,3,3,2,66.7,1.0,0.7
81,76,Oregon State,3,3,2,66.7,1.0,0.7
82,76,Appalachian State,3,3,2,66.7,1.0,0.7
83,76,Kansas State,3,3,2,66.7,1.0,0.7
84,76,Army,4,3,2,66.7,0.8,0.5
85,86,Virginia,4,8,5,62.5,2.0,1.3
86,86,Coastal Carolina,4,8,5,62.5,2.0,1.3
87,86,Ball State,4,8,5,62.5,2.0,1.3
88,89,Wyoming,4,10,6,60.0,2.5,1.5
89,89,Mississippi,4,10,6,60.0,2.5,1.5
90,89,New Mexico State,4,5,3,60.0,1.3,0.8
91,89,Boston College,4,5,3,60.0,1.3,0.8
92,89,Mississippi State,4,5,3,60.0,1.3,0.8
93,94,Alabama,4,7,4,57.1,1.8,1.0
94,94,Texas State,4,7,4,57.1,1.8,1.0
95,96,Fresno State,3,9,5,55.6,3.0,1.7
96,96,Miami (Florida),4,9,5,55.6,2.3,1.3
97,96,Buffalo,4,9,5,55.6,2.3,1.3
98,99,Colorado State,4,11,6,54.5,2.8,1.5
99,100,Kentucky,4,8,4,50.0,2.0,1.0
100,100,Florida State,4,6,3,50.0,1.5,0.8
101,100,Louisiana-Monroe,3,4,2,50.0,1.3,0.7
102,100,Oklahoma,3,4,2,50.0,1.3,0.7
103,100,San Jose State,3,4,2,50.0,1.3,0.7
104,100,Virginia Tech,3,4,2,50.0,1.3,0.7
105,100,Troy,3,4,2,50.0,1.3,0.7
106,100,Akron,4,4,2,50.0,1.0,0.5
107,100,Arizona,3,2,1,50.0,0.7,0.3
108,100,UNLV,3,2,1,50.0,0.7,0.3
109,100,Temple,3,2,1,50.0,0.7,0.3
110,100,Minnesota,3,2,1,50.0,0.7,0.3
111,100,Massachusetts,4,2,1,50.0,0.5,0.3
