,Rank,Name,G,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
81,52,San Diego State,4,1,0,0,0,0,0,0
82,52,San Jose State,3,1,0,0,0,0,0,0
83,52,TCU,3,1,0,0,0,0,0,0
84,52,Texas A&M,4,1,0,0,0,0,0,0
85,52,Texas State,4,1,1,1,0,0,0,0
86,52,Troy,3,1,1,1,1,1,1,1
87,52,Utah,4,1,0,0,0,0,0,0
88,52,Vanderbilt,3,1,1,0,0,0,0,0
89,52,Washington State,4,1,1,1,1,1,1,1
90,52,West Virginia,4,1,0,0,0,0,0,0
91,52,Wyoming,4,1,0,0,0,0,0,0
92,93,Appalachian State,3,2,1,1,1,1,0,0
93,93,Army,4,2,1,1,1,0,0,0
94,93,Ball State,4,2,0,0,0,0,0,0
95,93,Bowling Green,4,2,1,0,0,0,0,0
96,93,California,4,2,1,0,0,0,0,0
97,93,Connecticut,3,2,1,1,1,0,0,0
98,93,Florida State,4,2,0,0,0,0,0,0
99,93,Fresno State,3,2,1,1,1,1,1,1
100,93,Georgia State,4,2,1,0,0,0,0,0
101,93,Hawai'i,4,2,2,0,0,0,0,0
102,93,Houston,4,2,1,0,0,0,0,0
103,93,Kansas,4,2,1,0,0,0,0,0
104,93,Louisiana-Monroe,3,2,1,0,0,0,0,0
105,93,Massachusetts,4,2,1,0,0,0,0,0
106,93,Miami (Florida),4,2,2,0,0,0,0,0
107,93,Michigan State,4,2,0,0,0,0,0,0
108,93,Middle Tennessee,3,2,0,0,0,0,0,0
109,93,Mississippi,4,2,1,1,1,0,0,0
110,93,Mississippi State,4,2,1,1,1,1,1,1
111,93,New Mexico,3,2,2,1,1,1,0,0
112,93,Old Dominion,3,2,2,2,1,1,0,0
113,93,Oregon State,3,2,1,1,1,0,0,0
114,93,SMU,4,2,1,0,0,0,0,0
115,93,Southern Mississippi,4,2,2,2,1,0,0,0
116,93,Tulsa,4,2,0,0,0,0,0,0
117,93,USC,4,2,1,1,1,0,0,0
118,93,Virginia,4,2,0,0,0,0,0,0
119,93,Washington,4,2,1,0,0,0,0,0
120,121,Central Michigan,4,3,2,0,0,0,0,0
121,121,Colorado State,4,3,0,0,0,0,0,0
122,121,Marshall,3,3,0,0,0,0,0,0
123,121,Nebraska,4,3,2,2,0,0,0,0
124,121,Oklahoma State,4,3,0,0,0,0,0,0
125,121,South Alabama,4,3,0,0,0,0,0,0
126,127,Arizona State,4,4,1,0,0,0,0,0
127,127,Coastal Carolina,4,4,3,1,1,1,0,0
128,127,Louisiana Tech,4,4,0,0,0,0,0,0
129,130,Charlotte,4,5,4,2,1,1,1,1
