,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
87,1,Georgia Southern,3,4,4,100.0,1.3,1.3
88,89,Ohio State,4,30,29,96.7,7.5,7.3
89,90,LSU,4,29,28,96.6,7.3,7.0
90,91,Alabama,4,27,26,96.3,6.8,6.5
91,92,UCF,4,25,24,96.0,6.3,6.0
92,93,Maryland,3,22,21,95.5,7.3,7.0
93,94,Charlotte,4,19,18,94.7,4.8,4.5
94,94,Missouri,4,19,18,94.7,4.8,4.5
95,94,Tulane,4,19,18,94.7,4.8,4.5
96,97,Colorado,4,18,17,94.4,4.5,4.3
97,98,Arizona,3,17,16,94.1,5.7,5.3
98,98,Virginia,4,17,16,94.1,4.3,4.0
99,98,Ball State,4,17,16,94.1,4.3,4.0
100,101,South Carolina,4,16,15,93.8,4.0,3.8
101,101,Liberty,4,16,15,93.8,4.0,3.8
102,103,Miami (Florida),4,15,14,93.3,3.8,3.5
103,103,Utah,4,15,14,93.3,3.8,3.5
104,103,Boise State,4,15,14,93.3,3.8,3.5
105,106,Arkansas State,4,14,13,92.9,3.5,3.3
106,107,Memphis,3,13,12,92.3,4.3,4.0
107,107,New Mexico,3,13,12,92.3,4.3,4.0
108,107,Marshall,3,13,12,92.3,4.3,4.0
109,107,Minnesota,3,13,12,92.3,4.3,4.0
110,107,Florida Atlantic,4,13,12,92.3,3.3,3.0
111,107,Syracuse,4,13,12,92.3,3.3,3.0
112,113,Massachusetts,4,12,11,91.7,3.0,2.8
113,113,Florida International,4,12,11,91.7,3.0,2.8
114,113,Kansas,4,12,11,91.7,3.0,2.8
115,113,Mississippi,4,12,11,91.7,3.0,2.8
116,117,Nebraska,4,20,18,90.0,5.0,4.5
117,117,Fresno State,3,10,9,90.0,3.3,3.0
118,117,Nevada,4,10,9,90.0,2.5,2.3
119,117,Eastern Michigan,4,10,9,90.0,2.5,2.3
120,121,Western Michigan,4,19,17,89.5,4.8,4.3
121,122,Akron,4,7,6,85.7,1.8,1.5
122,122,Rice,4,7,6,85.7,1.8,1.5
123,122,BYU,4,7,6,85.7,1.8,1.5
124,125,Louisiana-Monroe,3,13,11,84.6,4.3,3.7
125,126,Georgia Tech,3,6,5,83.3,2.0,1.7
126,127,Bowling Green,4,10,8,80.0,2.5,2.0
127,128,Coastal Carolina,4,18,14,77.8,4.5,3.5
128,129,Air Force,3,13,10,76.9,4.3,3.3
129,130,SMU,4,20,15,75.0,5.0,3.8
