,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
0,1,Navy,2,16,4,2,1,0,0,0,0,0
1,2,Wisconsin,3,19,5,3,1,1,1,0,0,0
2,3,TCU,3,22,10,7,3,1,0,0,0,0
3,4,Memphis,3,23,6,3,1,1,1,1,0,0
4,5,Baylor,3,24,7,3,1,1,0,0,0,0
5,5,Texas Tech,3,24,11,8,5,1,1,1,1,0
6,7,Iowa,3,26,8,3,2,2,1,1,0,0
7,8,UAB,3,28,10,6,4,2,2,0,0,0
8,9,Michigan,3,29,10,5,3,2,1,1,0,0
9,9,Old Dominion,3,29,13,5,1,1,0,0,0,0
10,9,Temple,3,29,5,3,1,0,0,0,0,0
11,12,Air Force,3,30,6,2,1,0,0,0,0,0
12,13,Cincinnati,3,31,11,5,3,2,2,1,0,0
13,13,Western Kentucky,3,31,15,9,4,2,2,1,1,0
14,15,Kansas State,3,32,8,3,1,0,0,0,0,0
15,15,Michigan State,4,32,9,3,2,0,0,0,0,0
16,15,Missouri,4,32,8,4,4,3,3,2,0,0
17,18,Maryland,3,33,10,5,2,2,1,1,0,0
18,18,Northwestern,3,33,10,3,1,1,1,0,0,0
19,18,Troy,3,33,15,10,6,2,1,0,0,0
20,21,Ohio State,4,34,12,3,2,0,0,0,0,0
21,21,Virginia Tech,3,34,12,5,3,2,0,0,0,0
22,23,Georgia,4,35,11,5,3,2,1,0,0,0
23,23,Penn State,3,35,15,5,3,0,0,0,0,0
24,23,Rutgers,3,35,13,6,2,1,0,0,0,0
25,26,Clemson,4,36,7,4,2,2,0,0,0,0
26,26,Fresno State,3,36,9,4,2,0,0,0,0,0
27,26,Indiana,4,36,10,6,3,1,0,0,0,0
28,26,Marshall,3,36,15,6,4,2,1,1,0,0
29,30,Iowa State,3,37,9,3,2,0,0,0,0,0
30,30,Minnesota,3,37,10,2,0,0,0,0,0,0
31,30,Oregon,4,37,14,4,0,0,0,0,0,0
32,33,Army,4,38,13,5,2,2,1,0,0,0
33,33,Connecticut,3,38,9,2,2,2,0,0,0,0
34,33,Middle Tennessee,3,38,14,6,4,3,3,1,1,1
35,33,Pittsburgh,4,38,17,12,7,4,2,1,1,0
36,37,Buffalo,4,39,21,11,6,3,0,0,0,0
37,37,Coastal Carolina,4,39,10,3,1,0,0,0,0,0
38,37,Duke,3,39,19,4,1,1,1,0,0,0
39,37,Virginia,4,39,15,7,3,1,0,0,0,0
40,41,Georgia Tech,3,40,14,6,5,3,2,1,1,1
41,42,Texas State,4,41,22,11,8,2,1,1,1,0
42,42,UNLV,3,41,12,9,4,2,1,1,0,0
43,42,UTEP,3,41,14,6,4,0,0,0,0,0
44,45,Alabama,4,42,12,5,1,0,0,0,0,0
