,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
0,1,Wisconsin,3,2,0,0,0,0,0,0,0,0
1,2,Navy,2,5,1,0,0,0,0,0,0,0
2,3,Air Force,3,6,0,0,0,0,0,0,0,0
3,3,Iowa,3,6,0,0,0,0,0,0,0,0
4,3,TCU,3,6,1,0,0,0,0,0,0,0
5,6,Buffalo,4,7,5,2,2,1,0,0,0,0
6,6,Ohio State,4,7,3,0,0,0,0,0,0,0
7,6,Old Dominion,3,7,2,0,0,0,0,0,0,0
8,6,Penn State,3,7,2,0,0,0,0,0,0,0
9,10,Arizona State,4,8,1,0,0,0,0,0,0,0
10,10,Fresno State,3,8,2,0,0,0,0,0,0,0
11,10,Georgia,4,8,2,1,0,0,0,0,0,0
12,10,Georgia Southern,3,8,1,0,0,0,0,0,0,0
13,10,Western Kentucky,3,8,1,0,0,0,0,0,0,0
14,15,Indiana,4,9,3,2,2,1,0,0,0,0
15,15,LSU,4,9,2,2,2,1,0,0,0,0
16,15,Missouri,4,9,3,2,2,2,2,1,0,0
17,15,San Diego State,4,9,1,0,0,0,0,0,0,0
18,15,Temple,3,9,3,2,0,0,0,0,0,0
19,15,Troy,3,9,0,0,0,0,0,0,0,0
20,15,Utah,4,9,1,0,0,0,0,0,0,0
21,22,Alabama,4,10,4,1,0,0,0,0,0,0
22,22,Army,4,10,2,1,1,1,0,0,0,0
23,22,Baylor,3,10,3,2,1,1,0,0,0,0
24,22,Marshall,3,10,2,1,1,1,1,1,0,0
25,22,Maryland,3,10,2,1,0,0,0,0,0,0
26,22,Michigan State,4,10,2,0,0,0,0,0,0,0
27,22,Oregon,4,10,3,2,0,0,0,0,0,0
28,22,Texas Tech,3,10,3,3,3,1,1,1,1,0
29,22,Virginia,4,10,2,2,1,0,0,0,0,0
30,31,Arizona,3,11,3,0,0,0,0,0,0,0
31,31,Florida,4,11,4,2,2,1,0,0,0,0
32,31,Memphis,3,11,3,0,0,0,0,0,0,0
33,31,Northwestern,3,11,3,3,1,1,1,0,0,0
34,31,Pittsburgh,4,11,3,2,1,1,1,1,1,0
35,31,UAB,3,11,3,1,1,1,1,0,0,0
36,31,Utah State,3,11,2,0,0,0,0,0,0,0
37,38,Cincinnati,3,12,2,1,1,1,1,0,0,0
38,38,Connecticut,3,12,2,2,2,2,0,0,0,0
39,38,Iowa State,3,12,4,2,2,0,0,0,0,0
40,38,Miami (Florida),4,12,1,0,0,0,0,0,0,0
41,38,Michigan,3,12,5,3,2,1,1,1,0,0
42,38,Minnesota,3,12,2,0,0,0,0,0,0,0
43,38,New Mexico,3,12,6,3,0,0,0,0,0,0
44,38,North Carolina State,4,12,3,0,0,0,0,0,0,0
45,38,UTEP,3,12,2,1,1,0,0,0,0,0
46,47,Clemson,4,13,1,1,0,0,0,0,0,0
47,47,Duke,3,13,8,2,1,1,1,0,0,0
48,49,California,4,14,3,1,1,0,0,0,0,0
49,49,Northern Illinois,3,14,5,2,2,2,2,0,0,0
50,49,Purdue,3,14,5,2,0,0,0,0,0,0
