,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
0,1,UAB,13,36,30,83.3,2.8,2.3
1,2,Florida State,13,32,28,87.5,2.5,2.2
2,3,Troy,13,26,23,88.5,2.0,1.8
3,4,Louisiana Tech,13,37,33,89.2,2.8,2.5
4,5,Tulsa,12,56,50,89.3,4.7,4.2
5,6,Marshall,13,31,28,90.3,2.4,2.2
6,7,Tennessee,12,42,38,90.5,3.5,3.2
7,8,Minnesota,12,32,29,90.6,2.7,2.4
8,9,South Alabama,12,34,31,91.2,2.8,2.6
9,9,Idaho,12,34,31,91.2,2.8,2.6
10,11,New Mexico State,13,47,43,91.5,3.6,3.3
11,12,UTSA,11,24,22,91.7,2.2,2.0
12,13,Arkansas State,12,37,34,91.9,3.1,2.8
13,14,UCF,13,39,36,92.3,3.0,2.8
14,15,South Carolina,13,28,26,92.9,2.2,2.0
15,15,Florida International,13,42,39,92.9,3.2,3.0
16,17,Louisiana-Monroe,12,61,57,93.4,5.1,4.8
17,18,Toledo,14,46,43,93.5,3.3,3.1
18,18,Kentucky,13,46,43,93.5,3.5,3.3
19,20,UNLV,12,47,44,93.6,3.9,3.7
20,21,Alabama,14,16,15,93.8,1.1,1.1
21,22,Mississippi,12,50,47,94.0,4.2,3.9
22,22,Kansas,12,67,63,94.0,5.6,5.3
23,24,Ohio,13,34,32,94.1,2.6,2.5
24,24,Duke,13,34,32,94.1,2.6,2.5
25,24,South Florida,12,34,32,94.1,2.8,2.7
26,24,Georgia Southern,12,51,48,94.1,4.3,4.0
27,28,Southern Mississippi,13,35,33,94.3,2.7,2.5
28,29,Kansas State,13,36,34,94.4,2.8,2.6
29,29,BYU,13,36,34,94.4,2.8,2.6
30,29,Army,13,36,34,94.4,2.8,2.6
31,29,Hawai'i,12,54,51,94.4,4.5,4.3
32,33,Florida Atlantic,14,37,35,94.6,2.6,2.5
33,34,North Carolina State,13,38,36,94.7,2.9,2.8
34,35,Navy,13,39,37,94.9,3.0,2.8
35,36,Connecticut,12,60,57,95.0,5.0,4.8
36,36,Bowling Green,12,60,57,95.0,5.0,4.8
37,38,Colorado,12,41,39,95.1,3.4,3.3
38,39,Penn State,13,21,20,95.2,1.6,1.5
39,39,Wake Forest,13,42,40,95.2,3.2,3.1
40,41,North Carolina,12,43,41,95.3,3.6,3.4
41,42,Akron,14,47,45,95.7,3.4,3.2
42,42,Tulane,12,47,45,95.7,3.9,3.8
43,42,Texas State,12,47,45,95.7,3.9,3.8
44,45,Washington,13,24,23,95.8,1.8,1.8
45,45,Syracuse,12,48,46,95.8,4.0,3.8
46,45,East Carolina,12,72,69,95.8,6.0,5.8
47,48,LSU,13,25,24,96.0,1.9,1.8
48,49,Coastal Carolina,12,51,49,96.1,4.3,4.1
49,50,Memphis,13,52,50,96.2,4.0,3.8
50,51,Fresno State,14,28,27,96.4,2.0,1.9
51,51,Arizona,13,56,54,96.4,4.3,4.2
52,51,Arkansas,12,55,53,96.4,4.6,4.4
53,54,UCLA,13,57,55,96.5,4.4,4.2
54,55,UTEP,12,58,56,96.6,4.8,4.7
55,56,Appalachian State,13,30,29,96.7,2.3,2.2
56,56,Utah,13,30,29,96.7,2.3,2.2
57,56,Louisiana-Lafayette,12,61,59,96.7,5.1,4.9
58,59,TCU,14,31,30,96.8,2.2,2.1
59,59,Iowa State,13,31,30,96.8,2.4,2.3
60,59,Georgia Tech,11,31,30,96.8,2.8,2.7
61,59,Ball State,12,62,60,96.8,5.2,5.0
62,59,Oregon State,12,62,60,96.8,5.2,5.0
63,64,Northern Illinois,13,32,31,96.9,2.5,2.4
64,64,Houston,12,32,31,96.9,2.7,2.6
65,66,Ohio State,14,34,33,97.1,2.4,2.4
66,66,Mississippi State,13,34,33,97.1,2.6,2.5
67,66,Boston College,13,35,34,97.1,2.7,2.6
68,69,Stanford,14,36,35,97.2,2.6,2.5
69,70,Georgia State,12,37,36,97.3,3.1,3.0
70,71,California,12,39,38,97.4,3.3,3.2
71,72,Temple,13,40,39,97.5,3.1,3.0
72,73,Utah State,13,41,40,97.6,3.2,3.1
73,73,Central Michigan,13,42,41,97.6,3.2,3.2
74,75,Oklahoma,14,43,42,97.7,3.1,3.0
75,75,Cincinnati,12,43,42,97.7,3.6,3.5
76,75,Western Michigan,12,44,43,97.7,3.7,3.6
77,78,Virginia,13,45,44,97.8,3.5,3.4
78,78,Louisville,13,46,45,97.8,3.5,3.5
79,78,Massachusetts,12,46,45,97.8,3.8,3.8
80,81,West Virginia,13,47,46,97.9,3.6,3.5
81,81,New Mexico,12,48,47,97.9,4.0,3.9
82,81,Vanderbilt,12,48,47,97.9,4.0,3.9
83,84,Arizona State,13,50,49,98.0,3.8,3.8
84,84,Illinois,12,49,48,98.0,4.1,4.0
85,84,Old Dominion,12,50,49,98.0,4.2,4.1
86,84,Nevada,12,51,50,98.0,4.3,4.2
87,88,Kent State,12,56,55,98.2,4.7,4.6
88,88,Maryland,12,57,56,98.2,4.8,4.7
89,90,North Texas,14,58,57,98.3,4.1,4.1
90,90,SMU,13,58,57,98.3,4.5,4.4
91,92,San Jose State,13,70,69,98.6,5.4,5.3
92,93,Wisconsin,14,21,21,100.0,1.5,1.5
93,93,Clemson,14,22,22,100.0,1.6,1.6
