,Rank,Name,G,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
43,28,Miami (Florida),13,1,0,0,0,0,0,0,0
44,28,Mississippi State,13,1,0,0,0,0,0,0,0
45,28,Missouri,13,1,1,0,0,0,0,0,0
46,28,Nebraska,12,1,1,1,1,1,0,0,0
47,28,New Mexico State,13,1,1,1,1,0,0,0,0
48,28,Northern Illinois,13,1,0,0,0,0,0,0,0
49,28,Northwestern,13,1,1,0,0,0,0,0,0
50,28,Ohio State,14,1,1,1,0,0,0,0,0
51,28,Oklahoma State,13,1,1,0,0,0,0,0,0
52,28,Pittsburgh,12,1,1,1,1,1,1,1,1
53,28,South Alabama,12,1,0,0,0,0,0,0,0
54,28,South Carolina,13,1,0,0,0,0,0,0,0
55,28,South Florida,12,1,0,0,0,0,0,0,0
56,28,Southern Mississippi,13,1,1,0,0,0,0,0,0
57,28,TCU,14,1,1,1,0,0,0,0,0
58,28,Temple,13,1,0,0,0,0,0,0,0
59,28,Texas,13,1,1,0,0,0,0,0,0
60,28,UCF,13,1,0,0,0,0,0,0,0
61,28,Utah,13,1,0,0,0,0,0,0,0
62,28,Utah State,13,1,1,1,1,1,1,0,0
63,28,Virginia Tech,13,1,0,0,0,0,0,0,0
64,28,Washington,13,1,0,0,0,0,0,0,0
65,28,Washington State,13,1,1,0,0,0,0,0,0
66,28,Western Kentucky,13,1,1,0,0,0,0,0,0
67,28,Wisconsin,14,1,0,0,0,0,0,0,0
68,28,Wyoming,13,1,0,0,0,0,0,0,0
69,70,Air Force,12,2,1,1,1,1,1,0,0
70,70,Auburn,14,2,2,1,1,1,1,0,0
71,70,Charlotte,12,2,1,0,0,0,0,0,0
72,70,Coastal Carolina,12,2,1,1,1,0,0,0,0
73,70,Colorado State,13,2,1,1,0,0,0,0,0
74,70,Georgia Southern,12,2,2,1,1,1,1,0,0
75,70,Indiana,12,2,0,0,0,0,0,0,0
76,70,Iowa,13,2,0,0,0,0,0,0,0
77,70,Louisiana Tech,13,2,1,1,0,0,0,0,0
78,70,Maryland,12,2,1,1,1,1,1,1,1
79,70,Michigan,13,2,2,2,2,0,0,0,0
80,70,Middle Tennessee,13,2,0,0,0,0,0,0,0
81,70,Mississippi,12,2,0,0,0,0,0,0,0
82,70,Nevada,12,2,1,1,1,1,1,0,0
83,70,New Mexico,12,2,1,1,1,1,1,1,1
84,70,Ohio,13,2,1,0,0,0,0,0,0
85,70,Old Dominion,12,2,1,1,0,0,0,0,0
86,70,Oregon,13,2,1,1,1,1,0,0,0
87,70,San Diego State,13,2,1,1,1,0,0,0,0
88,70,Texas A&M,13,2,1,1,1,0,0,0,0
89,70,Troy,13,2,1,1,1,1,1,1,0
90,70,Tulsa,12,2,1,1,1,1,1,0,0
91,92,Arizona,13,3,2,2,0,0,0,0,0
92,92,Arizona State,13,3,0,0,0,0,0,0,0
93,92,California,12,3,0,0,0,0,0,0,0
94,92,Duke,13,3,0,0,0,0,0,0,0
95,92,Fresno State,14,3,3,1,1,1,1,0,0
96,92,Georgia Tech,11,3,2,1,1,1,1,1,0
97,92,Louisiana-Lafayette,12,3,2,1,1,1,0,0,0
98,92,North Carolina,12,3,2,1,1,1,1,1,1
99,92,Notre Dame,13,3,0,0,0,0,0,0,0
100,92,Oklahoma,14,3,2,2,1,0,0,0,0
101,92,Purdue,13,3,2,0,0,0,0,0,0
102,92,Rutgers,12,3,2,2,2,2,0,0,0
103,92,Stanford,14,3,2,2,1,1,1,0,0
104,92,Tennessee,12,3,0,0,0,0,0,0,0
105,92,Texas State,12,3,1,1,1,0,0,0,0
106,92,Vanderbilt,12,3,1,1,1,1,1,0,0
107,108,Ball State,12,4,3,2,2,1,1,1,0
108,108,Central Michigan,13,4,2,1,1,1,0,0,0
109,108,Clemson,14,4,1,1,0,0,0,0,0
110,108,East Carolina,12,4,2,1,1,1,0,0,0
111,108,Florida,11,4,2,2,1,0,0,0,0
112,108,Florida State,13,4,2,1,0,0,0,0,0
113,108,Georgia State,12,4,0,0,0,0,0,0,0
114,108,North Carolina State,13,4,2,1,1,1,1,0,0
115,108,Rice,12,4,1,1,1,1,1,1,0
116,108,UCLA,13,4,1,1,1,1,1,0,0
117,108,UNLV,12,4,3,1,1,1,1,0,0
118,108,USC,14,4,2,0,0,0,0,0,0
119,108,UTEP,12,4,2,1,1,1,0,0,0
120,121,Louisiana-Monroe,12,5,1,0,0,0,0,0,0
121,121,San Jose State,13,5,4,2,1,0,0,0,0
122,121,UAB,13,5,2,1,0,0,0,0,0
123,121,Wake Forest,13,5,2,0,0,0,0,0,0
124,121,West Virginia,13,5,2,1,0,0,0,0,0
125,126,Akron,14,6,3,3,1,1,0,0,0
126,126,Idaho,12,6,4,3,1,1,1,1,0
127,126,Massachusetts,12,6,3,2,1,1,1,1,0
128,126,Virginia,13,6,4,3,1,1,1,0,0
129,130,Kansas,12,7,4,2,2,2,1,1,1
