,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
0,1,Oklahoma,14,81,81,100.0,5.8,5.8
1,1,Penn State,13,71,71,100.0,5.5,5.5
2,1,Ohio State,14,71,71,100.0,5.1,5.1
3,1,Oregon,13,63,63,100.0,4.8,4.8
4,1,Alabama,14,64,64,100.0,4.6,4.6
5,1,Georgia,15,64,64,100.0,4.3,4.3
6,1,West Virginia,13,56,56,100.0,4.3,4.3
7,1,Wisconsin,14,59,59,100.0,4.2,4.2
8,1,Notre Dame,13,55,55,100.0,4.2,4.2
9,1,Auburn,14,57,57,100.0,4.1,4.1
10,1,Boise State,14,57,57,100.0,4.1,4.1
11,1,San Diego State,13,52,52,100.0,4.0,4.0
12,1,Stanford,14,54,54,100.0,3.9,3.9
13,1,Kansas State,13,49,49,100.0,3.8,3.8
14,1,Northern Illinois,13,49,49,100.0,3.8,3.8
15,1,Texas,13,48,48,100.0,3.7,3.7
16,1,Utah State,13,47,47,100.0,3.6,3.6
17,1,Houston,12,43,43,100.0,3.6,3.6
18,1,Iowa State,13,45,45,100.0,3.5,3.5
19,1,Iowa,13,44,44,100.0,3.4,3.4
20,1,Virginia Tech,13,42,42,100.0,3.2,3.2
21,1,Florida International,13,40,40,100.0,3.1,3.1
22,1,Utah,13,40,40,100.0,3.1,3.1
23,1,Maryland,12,37,37,100.0,3.1,3.1
24,1,Nebraska,12,37,37,100.0,3.1,3.1
25,1,Colorado,12,36,36,100.0,3.0,3.0
26,1,Michigan State,13,38,38,100.0,2.9,2.9
27,1,Virginia,13,37,37,100.0,2.8,2.8
28,1,Kentucky,13,36,36,100.0,2.8,2.8
29,1,Pittsburgh,12,34,34,100.0,2.8,2.8
30,1,Minnesota,12,31,31,100.0,2.6,2.6
31,1,Oregon State,12,30,30,100.0,2.5,2.5
32,1,New Mexico,12,28,28,100.0,2.3,2.3
33,1,Tennessee,12,28,28,100.0,2.3,2.3
34,1,Old Dominion,12,27,27,100.0,2.3,2.3
35,1,Rutgers,12,27,27,100.0,2.3,2.3
36,1,Kansas,12,23,23,100.0,1.9,1.9
37,1,Illinois,12,17,17,100.0,1.4,1.4
38,39,UCF,13,81,80,98.8,6.2,6.2
39,40,Memphis,13,77,76,98.7,5.9,5.8
40,41,Oklahoma State,13,71,70,98.6,5.5,5.4
41,42,Louisville,13,59,58,98.3,4.5,4.5
42,42,USC,14,59,58,98.3,4.2,4.1
43,44,Texas A&M,13,52,51,98.1,4.0,3.9
44,45,Arizona State,13,50,49,98.0,3.8,3.8
45,45,UCLA,13,50,49,98.0,3.8,3.8
46,47,Western Michigan,12,47,46,97.9,3.9,3.8
47,47,Washington State,13,47,46,97.9,3.6,3.5
48,49,Air Force,12,46,45,97.8,3.8,3.8
49,49,Tulsa,12,45,44,97.8,3.8,3.7
50,49,Miami (Florida),13,46,45,97.8,3.5,3.5
51,49,Central Michigan,13,46,45,97.8,3.5,3.5
52,49,Northwestern,13,46,45,97.8,3.5,3.5
53,54,Arkansas,12,42,41,97.6,3.5,3.4
54,54,Vanderbilt,12,41,40,97.6,3.4,3.3
55,54,Nevada,12,41,40,97.6,3.4,3.3
56,54,Marshall,13,42,41,97.6,3.2,3.2
57,54,Fresno State,14,42,41,97.6,3.0,2.9
58,59,Western Kentucky,13,40,39,97.5,3.1,3.0
59,60,Indiana,12,39,38,97.4,3.3,3.2
60,60,UNLV,12,39,38,97.4,3.3,3.2
61,60,North Carolina,12,38,37,97.4,3.2,3.1
62,63,Wyoming,13,37,36,97.3,2.8,2.8
63,64,Syracuse,12,36,35,97.2,3.0,2.9
64,64,Miami (Ohio),12,36,35,97.2,3.0,2.9
65,64,East Carolina,12,36,35,97.2,3.0,2.9
66,64,California,12,36,35,97.2,3.0,2.9
67,64,Purdue,13,36,35,97.2,2.8,2.7
68,69,Arizona,13,69,67,97.1,5.3,5.2
69,70,Bowling Green,12,33,32,97.0,2.8,2.7
70,71,Baylor,12,31,30,96.8,2.6,2.5
71,71,Coastal Carolina,12,31,30,96.8,2.6,2.5
72,73,Idaho,12,30,29,96.7,2.5,2.4
73,74,Colorado State,13,55,53,96.4,4.2,4.1
74,74,Georgia Southern,12,28,27,96.4,2.3,2.3
75,76,Appalachian State,13,54,52,96.3,4.2,4.0
76,76,Ball State,12,27,26,96.3,2.3,2.2
77,76,South Alabama,12,27,26,96.3,2.3,2.2
78,79,Mississippi State,13,52,50,96.2,4.0,3.8
79,79,Army,13,52,50,96.2,4.0,3.8
80,79,UTSA,11,26,25,96.2,2.4,2.3
81,82,Navy,13,50,48,96.0,3.8,3.7
82,82,Rice,12,25,24,96.0,2.1,2.0
83,82,BYU,13,25,24,96.0,1.9,1.8
84,85,Troy,13,49,47,95.9,3.8,3.6
85,86,Louisiana-Monroe,12,47,45,95.7,3.9,3.8
86,87,Mississippi,12,45,43,95.6,3.8,3.6
87,88,Southern Mississippi,13,44,42,95.5,3.4,3.2
88,88,Florida State,13,44,42,95.5,3.4,3.2
89,90,Ohio,13,64,61,95.3,4.9,4.7
90,91,Missouri,13,62,59,95.2,4.8,4.5
91,91,UAB,13,42,40,95.2,3.2,3.1
92,91,Akron,14,42,40,95.2,3.0,2.9
93,94,Washington,13,61,58,95.1,4.7,4.5
94,94,Middle Tennessee,13,41,39,95.1,3.2,3.0
95,96,Texas Tech,13,59,56,94.9,4.5,4.3
96,96,Toledo,14,59,56,94.9,4.2,4.0
97,98,North Texas,14,58,55,94.8,4.1,3.9
98,99,South Carolina,13,38,36,94.7,2.9,2.8
99,99,UTEP,12,19,18,94.7,1.6,1.5
100,101,Eastern Michigan,12,36,34,94.4,3.0,2.8
101,102,Hawai'i,12,35,33,94.3,2.9,2.8
102,103,Florida Atlantic,14,69,65,94.2,4.9,4.6
103,103,North Carolina State,13,52,49,94.2,4.0,3.8
104,105,Clemson,14,62,58,93.5,4.4,4.1
105,105,Louisiana Tech,13,46,43,93.5,3.5,3.3
106,107,TCU,14,60,56,93.3,4.3,4.0
107,107,Massachusetts,12,45,42,93.3,3.8,3.5
108,107,Georgia State,12,30,28,93.3,2.5,2.3
109,110,Connecticut,12,29,27,93.1,2.4,2.3
110,111,LSU,13,43,40,93.0,3.3,3.1
111,111,New Mexico State,13,43,40,93.0,3.3,3.1
112,111,Boston College,13,43,40,93.0,3.3,3.1
113,114,South Florida,12,56,52,92.9,4.7,4.3
114,114,Wake Forest,13,56,52,92.9,4.3,4.0
115,116,Buffalo,12,40,37,92.5,3.3,3.1
116,116,Duke,13,40,37,92.5,3.1,2.8
117,118,Florida,11,26,24,92.3,2.4,2.2
118,119,Michigan,13,38,35,92.1,2.9,2.7
119,120,Temple,13,36,33,91.7,2.8,2.5
120,121,SMU,13,63,57,90.5,4.8,4.4
121,122,Georgia Tech,11,38,34,89.5,3.5,3.1
122,123,Arkansas State,12,54,48,88.9,4.5,4.0
123,123,Cincinnati,12,27,24,88.9,2.3,2.0
124,125,Tulane,12,42,37,88.1,3.5,3.1
125,126,Kent State,12,16,14,87.5,1.3,1.2
126,127,Charlotte,12,19,16,84.2,1.6,1.3
127,128,Texas State,12,25,21,84.0,2.1,1.8
128,129,San Jose State,13,24,20,83.3,1.8,1.5
129,130,Louisiana-Lafayette,12,44,36,81.8,3.7,3.0
