,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
61,61,Northern Illinois,13,65,18,6,2,1,1,0,0,0
62,61,Purdue,13,65,20,9,1,0,0,0,0,0
63,61,Utah State,13,65,15,9,7,6,5,2,0,0
64,65,Fresno State,14,64,6,2,1,1,0,0,0,0
65,65,West Virginia,13,64,14,4,2,0,0,0,0,0
66,67,Arkansas,12,63,21,6,3,1,1,1,1,0
67,67,Boise State,14,63,10,5,3,1,1,1,0,0
68,67,Colorado,12,63,11,7,3,1,1,1,0,0
69,67,Michigan State,13,63,17,6,5,3,1,0,0,0
70,67,North Carolina,12,63,14,6,6,4,0,0,0,0
71,67,Penn State,13,63,26,14,7,5,4,2,2,1
72,67,Virginia Tech,13,63,7,3,1,0,0,0,0,0
73,74,Kentucky,13,62,24,8,4,2,1,1,0,0
74,75,Florida International,13,60,16,9,3,3,1,0,0,0
75,76,Bowling Green,12,59,21,8,3,1,1,1,0,0
76,76,Texas Tech,13,59,14,7,4,3,2,2,1,0
77,78,Florida,11,58,17,6,2,2,2,2,0,0
78,78,Maryland,12,58,24,12,9,5,2,1,0,0
79,78,San Jose State,13,58,9,2,2,1,0,0,0,0
80,81,Arkansas State,12,57,14,8,1,1,1,1,1,0
81,81,Hawai'i,12,57,14,7,5,4,2,1,0,0
82,81,Pittsburgh,12,57,13,6,2,2,2,2,1,1
83,81,Texas A&M,13,57,17,11,9,4,4,2,0,0
84,81,Texas State,12,57,18,9,5,3,2,2,0,0
85,86,Idaho,12,56,10,3,2,1,1,1,0,0
86,86,Massachusetts,12,56,17,9,6,4,2,1,1,1
87,86,Minnesota,12,56,15,7,6,4,3,1,0,0
88,89,Baylor,12,55,11,8,5,2,1,1,0,0
89,89,Kent State,12,55,23,8,3,3,1,0,0,0
90,89,Old Dominion,12,55,17,7,7,4,2,1,0,0
91,92,Connecticut,12,54,12,6,3,2,2,1,0,0
92,92,Louisiana-Monroe,12,54,17,9,4,4,2,1,0,0
93,92,Mississippi,12,54,13,7,7,4,2,0,0,0
94,92,Syracuse,12,54,19,8,6,2,2,2,0,0
95,96,Marshall,13,53,15,6,4,4,2,1,1,1
96,97,Texas,13,52,12,4,1,0,0,0,0,0
97,97,UCLA,13,52,15,6,2,0,0,0,0,0
98,99,Cincinnati,12,51,19,5,3,1,0,0,0,0
99,99,Iowa,13,51,17,6,2,2,0,0,0,0
100,99,Miami (Ohio),12,51,10,3,0,0,0,0,0,0
101,99,Troy,13,51,18,9,5,3,1,1,0,0
102,103,Central Michigan,13,49,14,11,3,3,1,1,0,0
103,103,Rutgers,12,49,10,5,3,2,2,1,0,0
104,103,South Carolina,13,49,16,5,0,0,0,0,0,0
105,103,Temple,13,49,17,5,4,2,0,0,0,0
106,107,BYU,13,48,11,6,3,2,1,1,0,0
107,107,California,12,48,14,5,3,2,1,1,0,0
108,107,New Mexico State,13,48,12,5,4,1,0,0,0,0
109,107,Oregon State,12,48,10,4,2,1,1,1,0,0
110,111,Buffalo,12,47,7,5,4,3,2,1,0,0
111,111,Georgia State,12,47,9,4,2,0,0,0,0,0
112,113,Akron,14,46,11,4,1,0,0,0,0,0
113,113,Iowa State,13,46,9,3,1,1,0,0,0,0
114,113,Nevada,12,46,11,5,2,1,1,0,0,0
115,113,Tennessee,12,46,13,6,1,0,0,0,0,0
116,117,Ball State,12,45,14,6,5,3,1,0,0,0
117,118,Nebraska,12,44,10,2,1,0,0,0,0,0
118,119,Eastern Michigan,12,43,14,3,1,1,1,1,0,0
119,120,East Carolina,12,42,7,1,1,1,0,0,0,0
120,120,Illinois,12,42,9,5,2,1,0,0,0,0
121,122,Kansas,12,40,8,6,5,3,2,0,0,0
122,123,Wyoming,13,38,7,5,2,1,0,0,0,0
123,124,South Alabama,12,37,11,6,2,0,0,0,0,0
124,124,UTEP,12,37,6,0,0,0,0,0,0,0
125,126,Vanderbilt,12,36,11,7,2,0,0,0,0,0
126,127,Washington State,13,35,9,2,0,0,0,0,0,0
127,128,Indiana,12,34,10,7,3,1,1,0,0,0
128,129,Virginia,13,33,9,1,1,1,0,0,0,0
129,130,Western Kentucky,13,25,0,0,0,0,0,0,0,0
