,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
52,52,Florida,13,66,18,4,1,0,0,0,0,0
53,52,Florida International,12,66,17,8,7,3,2,0,0,0
54,52,Florida State,13,66,17,7,2,0,0,0,0,0
55,52,UNLV,12,66,18,7,2,1,0,0,0,0
56,57,Arizona State,12,67,21,14,11,8,5,3,1,0
57,57,Miami (Florida),13,67,21,8,2,1,0,0,0,0
58,57,Notre Dame,12,67,16,8,4,3,2,1,0,0
59,57,Penn State,14,67,24,10,4,2,2,1,0,0
60,61,Boise State,13,68,14,6,3,2,2,0,0,0
61,61,Oklahoma,13,68,20,9,4,1,1,0,0,0
62,61,Southern Mississippi,13,68,23,11,8,7,6,3,2,1
63,64,Georgia Southern,12,69,18,5,4,3,0,0,0,0
64,64,Navy,14,69,19,8,4,3,3,2,2,0
65,66,Arizona,12,70,19,11,4,2,1,1,1,0
66,66,Bowling Green,12,70,17,8,4,3,2,0,0,0
67,66,Clemson,15,70,22,10,5,3,3,1,0,0
68,66,Wake Forest,13,70,17,5,4,2,0,0,0,0
69,70,Missouri,12,71,36,15,8,6,5,2,0,0
70,70,Northern Illinois,12,71,20,7,4,3,2,2,1,0
71,70,SMU,12,71,26,19,11,6,3,0,0,0
72,73,Baylor,13,72,20,12,7,3,1,0,0,0
73,73,Oregon State,12,72,23,9,7,5,2,2,0,0
74,73,TCU,13,72,22,9,4,2,2,1,1,0
75,73,Tulsa,13,72,24,11,7,1,1,1,1,0
76,73,UTSA,13,72,19,5,4,1,1,1,1,0
77,73,Virginia,12,72,14,8,5,5,4,1,1,0
78,73,Western Michigan,14,72,21,9,6,2,0,0,0,0
79,80,Kent State,12,73,12,5,4,3,2,1,1,0
80,80,Louisiana Tech,14,73,13,5,1,0,0,0,0,0
81,80,Utah State,12,73,15,6,4,3,1,0,0,0
82,83,Indiana,13,76,21,6,1,1,1,0,0,0
83,83,Old Dominion,13,76,18,6,1,0,0,0,0,0
84,83,Texas,12,76,23,8,6,5,1,1,0,0
85,83,UCF,13,76,14,8,8,4,2,0,0,0
86,87,Arkansas,13,77,32,19,13,9,4,3,2,1
87,87,Marshall,12,77,26,13,8,3,2,1,0,0
88,87,Memphis,13,77,23,14,8,6,3,1,1,1
89,87,Middle Tennessee,13,77,19,5,3,1,0,0,0,0
90,91,Massachusetts,12,78,16,5,3,1,1,1,0,0
91,91,Texas State,12,78,22,10,5,2,2,1,0,0
92,93,East Carolina,12,79,23,11,7,4,1,0,0,0
93,93,North Carolina,13,79,20,7,5,3,1,0,0,0
94,93,North Texas,13,79,32,16,12,7,5,3,2,0
95,96,Illinois,12,80,23,13,8,4,2,0,0,0
96,96,Rice,12,80,25,14,8,6,5,3,0,0
97,96,South Florida,13,80,20,7,4,2,2,2,0,0
98,96,Syracuse,12,80,26,17,10,6,4,3,0,0
99,100,Colorado State,13,81,23,13,8,4,3,3,2,0
100,100,Florida Atlantic,12,81,29,18,7,2,1,0,0,0
101,102,Iowa State,12,82,21,10,4,3,1,0,0,0
102,102,San Jose State,12,82,28,17,9,6,4,2,0,0
103,102,Texas A&M,13,82,26,15,6,4,2,2,0,0
104,102,Vanderbilt,13,82,17,3,1,1,1,0,0,0
105,106,Oklahoma State,13,85,27,10,8,5,3,1,0,0
106,106,Purdue,12,85,30,14,10,7,6,4,1,0
107,108,UTEP,12,86,19,6,3,1,1,1,0,0
108,109,Buffalo,12,87,22,12,10,7,4,2,1,0
109,109,Kentucky,13,87,22,9,4,1,1,0,0,0
110,109,Texas Tech,12,87,32,17,6,4,2,2,0,0
111,109,Wyoming,14,87,41,21,8,6,2,2,0,0
112,113,Akron,12,88,25,9,4,2,1,0,0,0
113,114,Mississippi,12,89,29,16,11,9,6,3,0,0
114,114,Toledo,13,89,30,8,4,3,2,0,0,0
115,116,California,12,90,30,21,11,7,4,2,2,1
116,116,Tennessee,13,90,27,13,9,6,6,4,1,0
117,118,New Mexico State,12,92,23,13,10,5,3,1,0,0
118,119,Maryland,13,93,25,10,8,4,1,1,0,0
119,119,Rutgers,12,93,30,19,14,7,1,0,0,0
120,121,South Carolina,13,94,18,9,4,1,1,1,0,0
121,122,Fresno State,12,95,14,4,2,1,1,1,1,1
122,123,South Alabama,13,99,28,11,6,3,1,0,0,0
123,124,Kansas,12,100,33,17,7,3,0,0,0,0
124,125,Louisiana-Monroe,12,103,34,17,10,7,2,2,2,0
125,126,Hawai'i,14,104,37,16,8,4,3,2,0,0
126,127,Oregon,12,108,24,13,5,4,4,0,0,0
127,128,Nevada,12,117,38,17,11,5,2,1,0,0
