,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
80,80,Texas A&M,13,24,17,70.8,1.8,1.3
81,82,Utah State,12,17,12,70.6,1.4,1.0
82,82,Illinois,12,17,12,70.6,1.4,1.0
83,82,UTSA,13,17,12,70.6,1.3,0.9
84,85,Western Kentucky,14,30,21,70.0,2.1,1.5
85,85,Texas State,12,10,7,70.0,0.8,0.6
86,87,Charlotte,12,13,9,69.2,1.1,0.8
87,87,Louisiana-Monroe,12,13,9,69.2,1.1,0.8
88,87,Boise State,13,13,9,69.2,1.0,0.7
89,87,North Texas,13,13,9,69.2,1.0,0.7
90,91,Tennessee,13,16,11,68.8,1.2,0.8
91,91,Miami (Ohio),13,16,11,68.8,1.2,0.8
92,91,Oklahoma,13,16,11,68.8,1.2,0.8
93,94,Kansas,12,19,13,68.4,1.6,1.1
94,94,Cincinnati,12,19,13,68.4,1.6,1.1
95,94,Toledo,13,19,13,68.4,1.5,1.0
96,94,Arkansas State,13,19,13,68.4,1.5,1.0
97,98,Kent State,12,22,15,68.2,1.8,1.3
98,99,Georgia,13,25,17,68.0,1.9,1.3
99,100,West Virginia,13,24,16,66.7,1.8,1.2
100,100,Maryland,13,15,10,66.7,1.2,0.8
101,100,Rice,12,12,8,66.7,1.0,0.7
102,100,Northwestern,13,12,8,66.7,0.9,0.6
103,104,Colorado,14,26,17,65.4,1.9,1.2
104,105,Wyoming,14,20,13,65.0,1.4,0.9
105,106,Nevada,12,17,11,64.7,1.4,0.9
106,107,Arizona,12,14,9,64.3,1.2,0.8
107,108,Massachusetts,12,11,7,63.6,0.9,0.6
108,109,Tulane,12,16,10,62.5,1.3,0.8
109,109,Baylor,13,16,10,62.5,1.2,0.8
110,109,South Alabama,13,16,10,62.5,1.2,0.8
111,112,Indiana,13,26,16,61.5,2.0,1.2
112,113,Oregon State,12,18,11,61.1,1.5,0.9
113,113,Buffalo,12,18,11,61.1,1.5,0.9
114,113,Northern Illinois,12,18,11,61.1,1.5,0.9
115,116,Washington State,13,15,9,60.0,1.2,0.7
116,117,UCLA,12,22,13,59.1,1.8,1.1
117,118,Pittsburgh,13,17,10,58.8,1.3,0.8
118,119,Mississippi State,13,19,11,57.9,1.5,0.8
119,120,Syracuse,12,18,10,55.6,1.5,0.8
120,121,Georgia State,12,17,9,52.9,1.4,0.8
121,121,North Carolina State,13,17,9,52.9,1.3,0.7
122,123,Army,13,12,6,50.0,0.9,0.5
123,123,Virginia,12,10,5,50.0,0.8,0.4
124,125,Central Michigan,13,17,8,47.1,1.3,0.6
125,126,Missouri,12,13,6,46.2,1.1,0.5
126,127,Marshall,12,10,4,40.0,0.8,0.3
127,128,Duke,12,10,3,30.0,0.8,0.3
