,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
62,63,San Diego State,14,36,35,97.2,2.6,2.5
63,64,Miami (Ohio),13,37,36,97.3,2.8,2.8
64,64,UCF,13,37,36,97.3,2.8,2.8
65,66,Indiana,13,38,37,97.4,2.9,2.8
66,67,TCU,13,40,39,97.5,3.1,3.0
67,67,Georgia,13,40,39,97.5,3.1,3.0
68,67,USC,13,40,39,97.5,3.1,3.0
69,70,Penn State,14,41,40,97.6,2.9,2.9
70,71,South Florida,13,43,42,97.7,3.3,3.2
71,72,Tulsa,13,45,44,97.8,3.5,3.4
72,72,Baylor,13,46,45,97.8,3.5,3.5
73,72,Old Dominion,13,46,45,97.8,3.5,3.5
74,72,Ball State,12,45,44,97.8,3.8,3.7
75,76,Northern Illinois,12,47,46,97.9,3.9,3.8
76,77,Kentucky,13,49,48,98.0,3.8,3.7
77,77,Memphis,13,49,48,98.0,3.8,3.7
78,77,Mississippi,12,49,48,98.0,4.1,4.0
79,77,Akron,12,49,48,98.0,4.1,4.0
80,81,Navy,14,52,51,98.1,3.7,3.6
81,81,Arkansas,13,52,51,98.1,4.0,3.9
82,81,Florida International,12,53,52,98.1,4.4,4.3
83,84,Purdue,12,55,54,98.2,4.6,4.5
84,84,East Carolina,12,55,54,98.2,4.6,4.5
85,86,Middle Tennessee,13,60,59,98.3,4.6,4.5
86,86,Rice,12,58,57,98.3,4.8,4.8
87,86,Arizona,12,60,59,98.3,5.0,4.9
88,89,Louisiana Tech,14,61,60,98.4,4.4,4.3
89,89,Hawai'i,14,64,63,98.4,4.6,4.5
90,91,Texas Tech,12,67,66,98.5,5.6,5.5
91,92,LSU,12,12,12,100.0,1.0,1.0
92,92,Alabama,15,19,19,100.0,1.3,1.3
93,92,Ohio State,13,21,21,100.0,1.6,1.6
94,92,Washington,14,28,28,100.0,2.0,2.0
95,92,Appalachian State,13,28,28,100.0,2.2,2.2
96,92,Miami (Florida),13,28,28,100.0,2.2,2.2
97,92,Iowa,13,29,29,100.0,2.2,2.2
98,92,Boise State,13,31,31,100.0,2.4,2.4
99,92,Louisiana-Lafayette,13,33,33,100.0,2.5,2.5
100,92,Colorado,14,35,35,100.0,2.5,2.5
101,92,Houston,13,34,34,100.0,2.6,2.6
102,92,Ohio,14,36,36,100.0,2.6,2.6
103,92,Utah,13,35,35,100.0,2.7,2.7
104,92,Kansas State,13,35,35,100.0,2.7,2.7
105,92,Troy,13,35,35,100.0,2.7,2.7
106,92,Georgia Tech,13,38,38,100.0,2.9,2.9
107,92,Cincinnati,12,36,36,100.0,3.0,3.0
108,92,Georgia State,12,36,36,100.0,3.0,3.0
109,92,North Carolina,13,39,39,100.0,3.0,3.0
110,92,Kent State,12,37,37,100.0,3.1,3.1
111,92,Toledo,13,40,40,100.0,3.1,3.1
112,92,South Carolina,13,40,40,100.0,3.1,3.1
113,92,Washington State,13,41,41,100.0,3.2,3.2
114,92,Boston College,13,43,43,100.0,3.3,3.3
115,92,Oklahoma,13,43,43,100.0,3.3,3.3
116,92,Utah State,12,41,41,100.0,3.4,3.4
117,92,Duke,12,41,41,100.0,3.4,3.4
118,92,Connecticut,12,43,43,100.0,3.6,3.6
119,92,Illinois,12,46,46,100.0,3.8,3.8
120,92,Southern Mississippi,13,50,50,100.0,3.8,3.8
121,92,Iowa State,12,47,47,100.0,3.9,3.9
122,92,Missouri,12,48,48,100.0,4.0,4.0
123,92,Charlotte,12,49,49,100.0,4.1,4.1
124,92,Virginia,12,49,49,100.0,4.1,4.1
125,92,San Jose State,12,53,53,100.0,4.4,4.4
126,92,UNLV,12,53,53,100.0,4.4,4.4
127,92,California,12,65,65,100.0,5.4,5.4
