,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
42,41,North Carolina State,13,171,54,25,11,6,5,2,1,0
43,44,BYU,13,172,49,21,12,7,4,4,0,0
44,45,East Carolina,12,173,64,36,22,9,4,1,1,0
45,45,Oregon State,12,173,61,25,15,9,4,2,0,0
46,45,Rutgers,12,173,65,38,22,10,2,0,0,0
47,48,Connecticut,12,174,57,27,12,4,0,0,0,0
48,48,Georgia Southern,12,174,65,26,10,6,2,0,0,0
49,50,Eastern Michigan,13,175,54,33,19,10,6,2,1,0
50,50,Stanford,13,175,54,19,10,3,2,2,0,0
51,52,Kansas State,13,176,57,27,15,7,5,4,4,1
52,53,Central Michigan,13,177,55,25,15,9,4,3,2,0
53,53,Illinois,12,177,55,24,11,4,2,0,0,0
54,53,North Texas,13,177,69,37,24,15,9,6,3,0
55,53,Troy,13,177,56,26,12,5,3,1,0,0
56,57,Florida State,13,178,64,30,11,3,1,1,1,0
57,58,Arkansas State,13,179,60,29,16,9,7,1,0,0
58,58,TCU,13,179,67,35,15,9,8,4,3,0
59,58,UCF,13,179,53,24,16,10,5,2,0,0
60,61,Baylor,13,180,69,37,21,9,5,2,2,0
61,61,Georgia Tech,13,180,52,17,8,4,3,2,0,0
62,61,Wake Forest,13,180,54,28,17,9,2,1,0,0
63,64,Colorado State,13,181,68,34,16,8,5,4,2,0
64,65,SMU,12,182,65,37,20,11,6,2,0,0
65,65,UTEP,12,182,60,19,10,3,2,2,0,0
66,65,Western Michigan,14,182,60,26,15,6,2,1,0,0
67,68,Arkansas,13,183,71,40,26,14,7,4,3,2
68,68,Florida International,12,183,63,23,15,5,3,0,0,0
69,68,Indiana,13,183,62,28,13,6,4,2,1,0
70,68,West Virginia,13,183,63,26,15,7,4,2,0,0
71,72,UNLV,12,185,65,29,12,4,2,1,1,0
72,73,Louisiana-Lafayette,13,186,54,25,11,5,1,0,0,0
73,74,Missouri,12,187,84,34,17,11,7,2,0,0
74,74,Ohio,14,187,60,23,10,5,4,4,1,1
75,74,Penn State,14,187,59,23,9,6,5,1,0,0
76,74,Purdue,12,187,73,29,17,8,6,4,1,0
77,78,Utah,13,188,65,32,15,9,4,3,0,0
78,79,Northwestern,13,189,57,27,10,7,3,1,1,0
79,79,Rice,12,189,76,48,32,20,16,13,6,1
80,81,Iowa State,12,190,58,31,13,8,4,2,0,0
81,81,Old Dominion,13,190,65,24,11,4,1,0,0,0
82,81,Virginia,12,190,64,28,15,10,7,4,2,0
83,84,Bowling Green,12,191,63,31,18,12,8,2,0,0
84,84,UTSA,13,191,62,31,14,7,4,3,1,0
85,86,Mississippi,12,192,68,34,19,12,8,3,0,0
86,86,Northern Illinois,12,192,67,29,9,6,3,3,1,0
87,86,Washington State,13,192,57,26,18,10,5,3,1,0
88,89,Louisiana-Monroe,12,193,69,38,23,13,7,4,2,0
89,90,Florida Atlantic,12,194,77,43,20,10,7,3,1,0
90,90,Kentucky,13,194,59,26,15,7,3,2,0,0
91,90,Oklahoma,13,194,65,34,21,12,8,2,0,0
92,93,Arizona,12,195,56,34,16,8,4,2,1,0
93,93,South Alabama,13,195,59,26,13,7,4,3,1,0
94,95,Texas State,12,196,63,27,13,6,4,3,0,0
95,96,Nevada,12,197,62,29,17,8,2,1,0,0
96,96,Tulsa,13,197,65,33,19,8,6,4,2,0
97,98,California,12,198,77,46,16,10,6,2,2,1
98,98,Oklahoma State,13,198,68,34,21,14,8,2,1,0
99,98,Texas,12,198,70,30,14,9,2,2,0,0
100,98,Toledo,13,198,64,24,13,9,6,4,3,1
101,102,Charlotte,12,199,61,27,15,6,4,2,0,0
102,103,Ball State,12,200,75,36,19,10,6,4,0,0
103,104,Akron,12,201,62,33,12,4,1,0,0,0
104,104,Marshall,12,201,75,35,17,7,3,2,0,0
105,104,Maryland,13,201,65,27,13,7,3,3,0,0
106,107,Kansas,12,203,67,35,16,7,2,2,1,0
107,107,Massachusetts,12,203,54,20,13,5,2,2,1,0
108,107,Navy,14,203,71,31,18,10,7,5,2,0
109,107,Western Kentucky,14,203,60,28,18,10,5,3,0,0
110,111,Memphis,13,204,62,31,15,9,4,1,1,1
111,112,South Carolina,13,205,50,19,6,3,2,2,0,0
112,113,Idaho,13,208,69,30,16,10,6,2,0,0
113,113,Texas A&M,13,208,70,33,15,8,5,3,0,0
114,115,New Mexico State,12,210,68,32,24,11,7,4,0,0
115,115,Tennessee,13,210,74,37,19,10,7,5,1,0
116,117,Middle Tennessee,13,212,62,21,11,4,1,1,0,0
117,117,Syracuse,12,212,75,36,23,18,11,6,0,0
118,117,Vanderbilt,13,212,52,16,8,7,6,4,3,1
119,120,Mississippi State,13,213,80,33,17,10,5,2,1,0
120,120,Pittsburgh,13,213,74,38,24,9,6,4,3,1
121,122,Arizona State,12,217,76,44,33,23,16,8,2,0
122,123,South Florida,13,220,66,31,19,7,4,4,0,0
123,124,Louisiana Tech,14,223,71,30,10,3,2,0,0,0
124,125,Wyoming,14,225,98,46,20,10,4,3,0,0
125,126,Hawai'i,14,229,87,40,13,7,4,2,0,0
126,127,Oregon,12,234,61,28,12,7,6,0,0,0
127,128,Texas Tech,12,241,82,44,19,13,4,4,1,0
