,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
102,102,Kansas,12,88,34,12,2,1,1,0,0,0
103,102,Rice,13,88,29,14,5,3,2,0,0,0
104,102,Tennessee,12,88,39,23,13,5,0,0,0,0
105,106,Charlotte,12,87,26,9,7,3,3,1,0,0
106,107,Tulane,13,86,36,20,11,8,4,4,1,0
107,108,Texas State,12,85,31,12,6,2,2,1,1,1
108,109,Mississippi State,13,84,40,16,5,4,2,2,2,0
109,109,South Alabama,12,84,36,17,10,8,4,1,0,0
110,111,Miami (Florida),13,83,35,17,6,2,1,0,0,0
111,112,Kansas State,12,82,25,9,4,1,1,1,0,0
112,112,UNLV,12,82,23,10,7,4,3,3,0,0
113,114,New Mexico,12,81,35,19,9,6,3,2,0,0
114,114,Tulsa,12,81,30,15,5,3,2,1,0,0
115,116,Kentucky,13,80,31,11,7,3,0,0,0,0
116,117,Illinois,12,79,25,9,5,4,3,1,1,0
117,118,UTEP,12,77,37,17,10,3,3,2,1,0
118,119,Connecticut,12,75,27,12,6,2,2,2,1,0
119,120,UTSA,12,74,21,6,3,1,0,0,0,0
120,121,Rutgers,12,67,15,4,2,0,0,0,0,0
121,122,Pittsburgh,14,66,24,16,11,6,4,1,0,0
122,123,Wyoming,12,65,17,7,6,3,2,1,0,0
123,124,Air Force,12,62,27,12,7,4,2,0,0,0
124,125,Central Michigan,12,60,19,8,0,0,0,0,0,0
125,125,Maryland,12,60,28,12,9,6,2,0,0,0
126,127,Army,13,38,20,11,5,2,1,0,0,0
127,127,Georgia Tech,13,38,25,10,4,3,2,2,2,0
128,127,Navy,13,38,16,9,4,2,1,1,0,0
129,130,Georgia Southern,13,31,18,12,8,4,1,0,0,0
