,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
41,39,Kansas State,12,78,21,7,5,2,0,0,0,0
42,39,Syracuse,13,78,20,8,6,4,2,0,0,0
43,44,Buffalo,14,77,18,7,5,3,2,1,0,0
44,44,Kent State,12,77,19,7,5,3,2,1,0,0
45,44,Kentucky,13,77,25,12,6,3,1,1,0,0
46,47,Auburn,13,76,12,4,2,1,0,0,0,0
47,48,Tulsa,12,75,19,10,3,1,1,1,0,0
48,48,Utah,14,75,23,9,5,2,2,1,1,0
49,50,LSU,13,74,13,8,6,2,0,0,0,0
50,51,North Carolina,11,73,23,11,8,2,1,1,1,0
51,51,Utah State,13,73,32,14,10,6,3,1,0,0
52,53,Arizona,12,72,21,9,6,4,3,1,0,0
53,53,Northern Illinois,14,72,17,9,3,1,1,0,0,0
54,53,Virginia Tech,13,72,23,7,5,2,2,1,1,0
55,56,Troy,13,70,24,13,9,8,5,3,0,0
56,56,Western Michigan,13,70,18,9,6,4,2,1,0,0
57,58,Louisiana-Monroe,12,69,16,8,5,3,1,0,0,0
58,58,Marshall,13,69,16,10,6,3,2,0,0,0
59,58,Michigan,13,69,22,12,8,4,3,1,1,0
60,58,Ohio State,14,69,15,6,3,0,0,0,0,0
61,58,Oregon State,12,69,23,14,6,4,3,2,1,0
62,58,San Diego State,13,69,21,10,5,2,1,1,0,0
63,64,Louisville,12,68,20,8,5,3,2,1,0,0
64,64,Wyoming,12,68,22,13,9,6,3,1,0,0
65,66,Mississippi,12,67,22,9,5,2,2,0,0,0
66,66,Texas State,12,67,14,8,5,3,1,0,0,0
67,66,Washington,14,67,20,9,3,3,2,1,1,0
68,66,West Virginia,12,67,18,9,4,3,1,1,0,0
69,70,Charlotte,12,66,14,8,3,3,0,0,0,0
70,70,Florida International,13,66,19,15,7,4,1,1,0,0
71,70,Vanderbilt,13,66,19,12,10,6,6,1,0,0
72,73,Iowa State,13,65,13,2,0,0,0,0,0,0
73,73,Middle Tennessee,14,65,17,5,4,2,2,1,0,0
74,73,Missouri,13,65,17,10,6,4,0,0,0,0
75,76,California,13,64,11,3,2,2,1,0,0,0
76,76,Texas,14,64,9,5,0,0,0,0,0,0
77,76,Virginia,13,64,15,5,2,1,1,1,0,0
78,79,Arkansas,12,62,14,8,3,2,2,0,0,0
79,79,Boise State,13,62,13,8,5,3,1,1,1,0
80,79,Temple,13,62,16,6,3,2,1,1,0,0
81,82,Ball State,12,61,13,4,2,1,1,1,1,0
82,82,Boston College,12,61,22,8,6,3,1,1,0,0
83,82,Kansas,12,61,26,11,9,6,2,1,0,0
84,82,Nevada,13,61,22,11,4,1,1,0,0,0
85,82,Oregon,13,61,16,9,5,2,1,1,0,0
86,87,Duke,13,60,18,10,6,5,4,1,0,0
87,87,Eastern Michigan,13,60,17,7,5,1,0,0,0,0
88,87,North Texas,13,60,18,8,4,2,2,1,1,1
89,90,BYU,13,59,18,9,5,1,0,0,0,0
90,90,New Mexico,12,59,11,3,1,1,1,0,0,0
91,92,North Carolina State,13,58,12,5,1,1,1,1,1,0
92,92,South Carolina,13,58,19,6,2,2,2,0,0,0
93,94,Iowa,13,57,7,2,1,0,0,0,0,0
94,94,Liberty,12,57,12,7,5,3,0,0,0,0
95,94,Miami (Ohio),12,57,18,10,5,2,1,1,0,0
96,94,TCU,13,57,11,6,2,2,2,2,2,1
97,98,Indiana,12,56,16,7,3,0,0,0,0,0
98,98,Massachusetts,12,56,18,5,3,1,1,0,0,0
99,98,Minnesota,13,56,14,7,3,2,1,1,0,0
100,98,Texas Tech,12,56,11,4,0,0,0,0,0,0
101,102,South Alabama,12,55,12,3,2,1,0,0,0,0
102,103,East Carolina,12,54,17,7,4,2,0,0,0,0
103,103,Fresno State,14,54,17,5,2,2,2,1,0,0
104,103,Purdue,13,54,18,11,7,2,1,1,0,0
105,103,UTEP,12,54,15,6,3,0,0,0,0,0
106,103,Western Kentucky,12,54,9,2,1,1,1,0,0,0
107,108,Southern Mississippi,11,53,7,1,0,0,0,0,0,0
108,109,UCLA,12,52,17,5,4,3,2,1,0,0
109,110,Central Michigan,12,51,5,3,1,0,0,0,0,0
110,110,Louisiana Tech,13,51,13,8,5,2,1,0,0,0
111,112,Colorado,12,50,15,9,7,3,3,2,0,0
112,112,Hawai'i,14,50,12,1,1,0,0,0,0,0
113,112,Old Dominion,12,50,11,4,4,1,0,0,0,0
114,112,Rice,13,50,15,9,6,5,3,1,1,0
115,116,Tennessee,12,49,13,7,4,3,2,2,1,0
116,117,Bowling Green,12,47,13,4,2,2,2,1,0,0
117,117,New Mexico State,12,47,12,6,3,1,1,0,0,0
118,119,USC,12,46,16,7,7,4,2,0,0,0
119,120,Akron,12,44,9,4,2,1,0,0,0,0
120,120,Colorado State,12,44,7,1,1,1,0,0,0,0
121,120,Stanford,13,44,12,6,4,1,0,0,0,0
122,120,UTSA,12,44,9,2,1,0,0,0,0,0
123,124,Rutgers,12,43,11,4,2,1,1,1,1,0
124,125,Northwestern,14,41,13,5,4,2,1,1,0,0
125,126,SMU,12,40,15,8,6,3,0,0,0,0
126,127,Michigan State,13,38,13,4,4,2,2,2,1,0
127,128,Florida State,12,33,5,4,3,3,1,1,1,0
128,129,Washington State,13,29,5,2,1,0,0,0,0,0
129,130,San Jose State,12,26,4,1,0,0,0,0,0,0
