,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
56,56,Virginia Tech,13,114,45,21,10,5,4,2,0,0
57,58,Florida,14,113,38,20,10,4,3,1,0,0
58,58,Idaho,12,113,49,22,8,3,2,1,0,0
59,60,Iowa,14,112,42,16,8,4,2,2,2,0
60,61,Stanford,14,111,41,21,15,5,3,2,1,1
61,61,Texas State,12,111,35,12,4,2,2,1,0,0
62,63,Ohio,13,110,44,27,10,5,3,0,0,0
63,63,Rice,12,110,42,20,6,4,1,0,0,0
64,63,Troy,12,110,34,19,11,5,3,1,0,0
65,66,Old Dominion,12,108,38,17,9,3,2,1,0,0
66,67,Connecticut,13,107,31,12,4,2,1,0,0,0
67,67,Miami (Ohio),12,107,33,18,9,5,3,2,0,0
68,67,Minnesota,13,107,39,17,6,2,0,0,0,0
69,70,Eastern Michigan,12,106,35,15,9,3,2,0,0,0
70,71,Georgia,13,105,36,11,3,0,0,0,0,0
71,71,Northern Illinois,14,105,38,21,10,6,3,0,0,0
72,71,Ohio State,13,105,38,16,7,2,0,0,0,0
73,74,Florida International,12,104,35,16,9,4,4,2,0,0
74,74,North Carolina State,13,104,35,17,9,5,3,2,2,0
75,74,Utah State,13,104,39,17,12,4,1,0,0,0
76,77,Arkansas State,13,103,32,20,10,6,2,1,0,0
77,78,Appalachian State,13,102,43,20,10,5,0,0,0,0
78,78,Ball State,12,102,24,13,6,3,0,0,0,0
79,78,Louisiana-Lafayette,12,102,34,13,8,2,1,0,0,0
80,78,UTSA,12,102,25,12,3,1,0,0,0,0
81,82,Rutgers,12,101,33,16,9,5,0,0,0,0
82,82,Tennessee,13,101,36,16,5,2,1,1,0,0
83,84,Iowa State,12,100,45,16,5,3,1,1,0,0
84,84,SMU,12,100,39,23,9,3,2,0,0,0
85,84,South Carolina,12,100,37,17,9,2,1,1,0,0
86,84,UNLV,12,100,35,16,8,5,4,2,1,0
87,84,Wake Forest,12,100,41,13,7,4,1,1,0,0
88,89,Hawai'i,13,99,33,13,8,5,2,2,0,0
89,89,Kansas,12,99,35,16,4,1,0,0,0,0
90,89,Kentucky,12,99,38,16,6,1,0,0,0,0
91,92,Florida Atlantic,12,98,30,12,9,5,3,2,1,1
92,93,Penn State,13,97,42,25,9,3,1,1,0,0
93,93,Pittsburgh,13,97,38,14,4,2,0,0,0,0
94,95,Louisiana-Monroe,13,96,36,15,8,3,2,1,0,0
95,95,New Mexico State,12,96,45,23,17,10,8,4,0,0
96,97,Akron,13,95,37,19,10,4,1,1,0,0
97,98,Nevada,13,94,26,7,2,2,2,2,0,0
98,99,Auburn,13,93,31,16,10,3,1,1,0,0
99,99,Purdue,12,93,28,13,10,7,3,1,1,0
100,101,UCF,12,91,26,11,4,1,1,0,0,0
101,102,South Florida,13,90,48,20,15,7,5,1,0,0
102,102,Tulane,12,90,29,13,8,5,3,2,1,1
103,104,Maryland,12,89,28,12,9,2,1,1,0,0
104,105,Kansas State,13,87,35,20,8,3,2,2,0,0
105,106,Wyoming,12,85,28,13,7,2,2,1,1,1
106,107,Fresno State,12,84,29,11,4,2,2,1,1,0
107,107,San Diego State,14,84,30,18,6,1,0,0,0,0
108,107,UTEP,12,84,34,18,8,4,1,1,0,0
109,110,Utah,13,82,34,12,6,3,1,0,0,0
110,110,Vanderbilt,12,82,25,8,3,0,0,0,0,0
111,112,LSU,12,80,36,18,12,7,3,0,0,0
112,113,Charlotte,12,79,24,14,4,2,1,0,0,0
113,114,South Alabama,12,78,34,22,16,7,1,1,0,0
114,115,Oregon State,12,76,31,12,4,1,1,1,0,0
115,116,Missouri,12,74,29,9,4,2,1,1,0,0
116,117,Northwestern,13,71,22,7,3,1,1,0,0,0
117,118,North Texas,12,69,21,6,3,2,2,1,1,1
118,119,Syracuse,12,67,23,13,6,4,3,1,1,0
119,120,Air Force,14,64,37,22,12,10,4,2,0,0
120,121,Georgia Tech,12,62,27,15,4,2,0,0,0,0
121,121,Kent State,12,62,19,11,7,1,0,0,0,0
122,123,New Mexico,13,61,23,14,10,6,5,3,3,1
123,124,Texas,12,55,30,16,9,4,2,1,1,0
124,125,Boston College,12,51,19,9,1,1,1,0,0,0
125,126,Navy,13,43,25,16,8,3,2,2,0,0
126,127,Georgia Southern,13,37,12,4,1,1,1,0,0,0
127,128,Army,12,36,25,17,4,3,3,1,0,0
