,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
36,37,East Carolina,13,133,43,18,10,7,3,1,0,0
37,37,Miami (Ohio),12,133,45,26,11,5,2,0,0,0
38,37,USC,13,133,50,23,15,9,5,5,2,0
39,40,Miami (Florida),12,131,52,25,16,10,7,3,1,0
40,41,BYU,13,129,41,12,4,2,1,0,0,0
41,42,Central Michigan,13,128,43,16,7,4,2,1,1,1
42,42,Mississippi State,13,128,44,11,8,3,2,1,0,0
43,42,Notre Dame,13,128,45,15,4,2,0,0,0,0
44,45,Connecticut,12,127,37,10,4,2,1,1,0,0
45,45,Duke,13,127,46,25,11,7,4,2,1,1
46,45,Northern Illinois,14,127,46,27,14,6,4,1,0,0
47,48,Utah State,13,126,41,23,15,8,7,3,1,0
48,49,Toledo,13,125,46,21,10,7,3,0,0,0
49,50,Texas,13,124,42,23,14,6,4,2,0,0
50,51,Louisiana-Lafayette,13,123,52,21,14,10,6,6,2,0
51,51,Rice,13,123,42,18,5,2,1,1,1,0
52,53,Arkansas,12,122,54,24,13,8,6,3,1,0
53,54,Oregon,13,121,37,15,4,2,0,0,0,0
54,55,Purdue,13,118,38,15,9,6,3,2,1,0
55,56,Virginia Tech,13,117,45,25,14,6,3,1,1,0
56,57,Boise State,13,116,33,14,7,3,0,0,0,0
57,58,Cincinnati,13,115,53,24,10,6,5,4,1,0
58,58,Ohio,13,115,43,23,13,5,3,1,0,0
59,58,Virginia,12,115,50,20,12,5,1,1,0,0
60,61,Michigan State,13,114,33,13,6,0,0,0,0,0
61,61,Mississippi,13,114,48,27,14,9,3,2,0,0
62,61,New Mexico State,12,114,39,19,12,7,3,1,1,0
63,61,SMU,13,114,40,17,8,3,2,1,0,0
64,61,Tulane,12,114,42,20,9,8,7,2,0,0
65,66,Alabama,14,113,49,22,12,7,1,1,1,0
66,66,Stanford,14,113,35,16,8,3,2,1,0,0
67,68,North Texas,12,112,28,15,7,5,3,2,1,0
68,69,Arkansas State,13,111,48,24,13,8,4,3,0,0
69,69,Florida Atlantic,12,111,28,18,10,3,2,1,0,0
70,71,Bowling Green,13,110,30,12,8,5,3,2,1,0
71,71,Kansas State,13,110,42,19,9,4,1,0,0,0
72,71,South Carolina,13,110,51,24,10,6,3,2,1,1
73,74,Nebraska,14,109,45,20,5,4,2,1,0,0
74,74,South Alabama,13,109,35,10,4,1,1,1,0,0
75,74,Vanderbilt,13,109,39,17,9,8,5,3,0,0
76,74,Washington,13,109,37,9,4,0,0,0,0,0
77,74,Western Kentucky,13,109,44,12,3,1,1,1,0,0
78,74,Wyoming,12,109,39,22,13,7,6,5,3,0
79,80,Iowa State,13,108,31,16,7,3,2,1,0,0
80,81,South Florida,12,107,32,15,6,4,0,0,0,0
81,81,Tulsa,14,107,45,23,11,3,2,2,0,0
82,83,Florida International,12,104,46,19,10,6,2,0,0,0
83,83,Rutgers,13,104,30,20,11,4,4,2,1,0
84,83,TCU,13,104,44,18,10,7,6,2,2,1
85,83,UNLV,13,104,38,13,8,4,4,2,0,0
86,87,UTEP,12,103,36,26,11,6,3,0,0,0
87,88,Massachusetts,12,100,23,9,3,2,0,0,0,0
88,88,Missouri,12,100,34,11,7,5,5,4,2,0
89,90,Buffalo,12,99,38,17,7,1,0,0,0,0
90,90,Hawai'i,12,99,26,10,3,3,0,0,0,0
91,92,Colorado State,12,98,33,13,7,5,3,1,0,0
92,92,Idaho,12,98,29,16,3,3,2,0,0,0
93,92,Texas State,12,98,26,12,6,3,2,1,1,1
94,95,Middle Tennessee,12,96,33,15,7,4,3,2,0,0
95,96,California,12,95,33,14,5,3,1,0,0,0
96,97,Colorado,12,94,27,10,5,2,2,2,0,0
97,97,LSU,13,94,44,17,7,2,0,0,0,0
98,97,Michigan,13,94,40,21,12,6,4,3,0,0
99,97,San Diego State,13,94,35,16,6,2,0,0,0,0
100,97,Utah,12,94,28,12,3,0,0,0,0,0
101,102,Iowa,12,90,26,12,3,1,0,0,0,0
102,102,Kent State,14,90,33,14,5,2,2,0,0,0
103,102,Wisconsin,14,90,28,11,8,6,2,0,0,0
104,105,UTSA,10,88,37,16,8,5,2,1,1,0
105,106,Kentucky,12,87,25,6,2,2,1,0,0,0
106,107,Minnesota,13,85,30,15,5,2,1,0,0,0
107,108,Eastern Michigan,12,84,37,14,5,0,0,0,0,0
108,108,Memphis,12,84,27,11,7,3,2,0,0,0
109,108,Wake Forest,12,84,26,14,6,1,1,1,0,0
110,111,Maryland,12,82,38,16,8,4,3,0,0,0
111,112,Auburn,12,81,31,11,4,2,0,0,0,0
112,112,Illinois,12,81,26,4,4,1,1,0,0,0
113,112,Ohio State,12,81,27,18,9,6,4,2,0,0
114,115,Northwestern,13,78,23,8,4,0,0,0,0,0
115,116,Southern Mississippi,12,76,33,17,9,3,1,1,1,0
116,117,Florida,13,72,27,11,4,3,1,1,0,0
117,117,Kansas,12,72,23,12,6,1,0,0,0,0
118,119,Georgia Tech,14,59,30,19,13,7,3,2,1,0
119,120,Navy,13,58,21,9,4,1,1,0,0,0
120,121,Temple,11,55,16,7,4,1,1,0,0,0
121,122,Air Force,13,48,21,11,8,4,0,0,0,0
122,123,Army,12,35,10,5,3,1,0,0,0,0
123,124,New Mexico,13,32,11,7,4,2,0,0,0,0
