,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
68,68,Missouri,12,20,14,70.0,1.7,1.2
69,68,Arizona,13,20,14,70.0,1.5,1.1
70,68,Utah State,13,20,14,70.0,1.5,1.1
71,72,California,12,23,16,69.6,1.9,1.3
72,73,New Mexico,13,13,9,69.2,1.0,0.7
73,74,Connecticut,12,22,15,68.2,1.8,1.3
74,75,Penn State,12,21,14,66.7,1.8,1.2
75,75,Louisiana Tech,12,18,12,66.7,1.5,1.0
76,75,Iowa State,13,18,12,66.7,1.4,0.9
77,75,Tulsa,14,18,12,66.7,1.3,0.9
78,75,Western Kentucky,13,15,10,66.7,1.2,0.8
79,75,Navy,13,15,10,66.7,1.2,0.8
80,75,Illinois,12,12,8,66.7,1.0,0.7
81,82,Arizona State,13,23,15,65.2,1.8,1.2
82,82,Syracuse,13,23,15,65.2,1.8,1.2
83,84,Arkansas,12,20,13,65.0,1.7,1.1
84,84,Army,12,20,13,65.0,1.7,1.1
85,86,North Texas,12,17,11,64.7,1.4,0.9
86,86,Virginia,12,17,11,64.7,1.4,0.9
87,86,Southern Mississippi,12,17,11,64.7,1.4,0.9
88,86,Maryland,12,17,11,64.7,1.4,0.9
89,86,South Carolina,13,17,11,64.7,1.3,0.8
90,91,Mississippi,13,28,18,64.3,2.2,1.4
91,91,Washington,13,14,9,64.3,1.1,0.7
92,91,Purdue,13,14,9,64.3,1.1,0.7
93,94,Minnesota,13,22,14,63.6,1.7,1.1
94,94,Mississippi State,13,22,14,63.6,1.7,1.1
95,96,Stanford,14,27,17,63.0,1.9,1.2
96,97,Western Michigan,12,16,10,62.5,1.3,0.8
97,97,Kansas,12,16,10,62.5,1.3,0.8
98,97,USC,13,16,10,62.5,1.2,0.8
99,100,SMU,13,29,18,62.1,2.2,1.4
100,101,Hawai'i,12,21,13,61.9,1.8,1.1
101,102,Utah,12,13,8,61.5,1.1,0.7
102,103,Georgia Tech,14,18,11,61.1,1.3,0.8
103,104,Baylor,13,27,16,59.3,2.1,1.2
104,105,Texas A&M,13,22,13,59.1,1.7,1.0
105,106,Wyoming,12,12,7,58.3,1.0,0.6
106,107,West Virginia,13,19,11,57.9,1.5,0.8
107,107,Rutgers,13,19,11,57.9,1.5,0.8
108,107,Texas,13,19,11,57.9,1.5,0.8
109,110,Georgia,14,14,8,57.1,1.0,0.6
110,111,North Carolina State,13,23,13,56.5,1.8,1.0
111,112,Florida International,12,16,9,56.3,1.3,0.8
112,113,UTEP,12,18,10,55.6,1.5,0.8
113,113,BYU,13,18,10,55.6,1.4,0.8
114,113,Wisconsin,14,18,10,55.6,1.3,0.7
115,113,Wake Forest,12,9,5,55.6,0.8,0.4
116,113,Louisiana-Monroe,13,9,5,55.6,0.7,0.4
117,118,Memphis,12,13,7,53.8,1.1,0.6
118,119,Kentucky,12,15,8,53.3,1.3,0.7
119,120,Bowling Green,13,17,9,52.9,1.3,0.7
120,121,Oregon,13,14,7,50.0,1.1,0.5
121,122,Florida Atlantic,12,17,8,47.1,1.4,0.7
122,123,Air Force,13,10,4,40.0,0.8,0.3
123,124,New Mexico State,12,6,2,33.3,0.5,0.2
