,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
43,43,Clemson,13,170,69,35,15,7,3,2,0,0
44,43,UTEP,12,170,52,34,22,9,5,2,2,0
45,46,Air Force,13,171,52,22,13,11,5,2,0,0
46,46,Tulsa,14,171,58,29,14,11,7,3,0,0
47,48,Arkansas State,13,172,55,22,10,1,0,0,0,0
48,48,Army,12,172,66,34,19,8,6,3,3,1
49,48,Eastern Michigan,12,172,65,35,24,16,8,5,1,0
50,48,Mississippi State,13,172,55,21,5,2,1,1,0,0
51,48,South Alabama,13,172,64,28,15,9,3,3,1,0
52,48,Texas Tech,13,172,49,27,13,6,5,1,0,0
53,54,Troy,12,173,67,37,24,13,5,3,1,1
54,54,Wake Forest,12,173,62,28,16,12,7,3,2,1
55,56,Boston College,12,175,43,21,15,7,3,1,0,0
56,56,Georgia,14,175,53,26,15,6,4,0,0,0
57,58,Colorado State,12,176,40,17,12,8,1,1,1,0
58,58,Oregon,13,176,43,10,4,3,3,3,0,0
59,58,Rice,13,176,70,42,20,14,9,4,0,0
60,61,Mississippi,13,177,57,27,16,7,4,0,0,0
61,61,North Carolina,12,177,51,22,8,6,4,2,1,0
62,63,Florida International,12,179,47,22,13,7,6,4,0,0
63,63,Texas A&M,13,179,58,19,11,7,4,1,0,0
64,63,Western Michigan,12,179,55,21,9,6,2,0,0,0
65,66,San Diego State,13,180,56,22,6,4,2,1,0,0
66,66,Temple,11,180,60,26,11,5,3,2,0,0
67,66,Western Kentucky,13,180,50,19,11,5,4,0,0,0
68,69,Missouri,12,181,58,22,9,1,1,1,0,0
69,69,Stanford,14,181,63,21,9,5,3,2,0,0
70,71,Syracuse,13,182,54,28,14,8,5,4,1,0
71,72,North Carolina State,13,183,64,32,20,8,7,2,0,0
72,73,New Mexico State,12,184,72,38,20,11,8,6,2,0
73,73,Southern Mississippi,12,184,57,31,10,4,1,0,0,0
74,75,Washington State,12,186,51,18,11,7,7,6,3,1
75,76,Cincinnati,13,187,47,23,13,10,4,2,0,0
76,76,UNLV,13,187,62,33,18,10,4,2,1,0
77,78,Middle Tennessee,12,189,58,21,9,3,2,0,0,0
78,78,Tennessee,12,189,74,36,21,12,9,8,1,0
79,78,UAB,12,189,67,27,14,7,2,1,1,1
80,81,California,12,190,51,24,14,4,3,1,0,0
81,81,Central Michigan,13,190,63,30,15,6,2,1,0,0
82,81,Duke,13,190,84,50,21,11,8,4,2,0
83,81,Idaho,12,190,77,39,15,8,4,3,1,0
84,81,Navy,13,190,45,18,9,6,2,0,0,0
85,81,Northwestern,13,190,45,22,9,5,0,0,0,0
86,81,UCF,14,190,45,19,7,6,6,4,1,0
87,81,UCLA,14,190,64,40,16,6,4,3,2,1
88,89,Kansas State,13,191,40,18,8,5,2,2,1,0
89,89,Northern Illinois,14,191,42,16,6,4,3,1,1,1
90,91,Purdue,13,192,71,27,11,6,2,0,0,0
91,91,Wyoming,12,192,53,26,16,8,6,4,1,0
92,93,Marshall,12,193,57,25,15,7,3,2,0,0
93,94,Louisiana-Monroe,13,194,65,31,19,9,5,2,1,0
94,94,Ohio,13,194,45,19,11,5,1,0,0,0
95,96,Arkansas,12,195,60,19,12,6,4,1,1,0
96,96,Nevada,13,195,67,29,15,8,3,1,0,0
97,98,Georgia Tech,14,197,59,20,13,6,4,2,0,0
98,98,Texas State,12,197,69,38,16,8,6,1,0,0
99,100,SMU,13,198,65,32,8,3,1,1,0,0
100,100,USC,13,198,46,19,7,4,1,0,0,0
101,102,Texas,13,199,64,23,14,9,7,5,3,1
102,103,South Florida,12,200,44,16,8,2,2,1,1,0
103,104,Massachusetts,12,202,53,23,12,6,4,1,0,0
104,104,Oklahoma State,13,202,46,21,11,6,4,4,0,0
105,106,East Carolina,13,205,63,29,12,8,4,0,0,0
106,106,Miami (Florida),12,205,64,28,11,8,4,3,1,1
107,108,Akron,12,208,62,28,10,4,2,1,0,0
108,108,Kansas,12,208,76,38,17,5,4,2,1,1
109,110,Kent State,14,210,58,25,13,7,5,3,2,0
110,111,Louisiana-Lafayette,13,211,63,27,15,10,4,4,1,0
111,112,Miami (Ohio),12,212,61,21,12,6,1,0,0,0
112,113,Indiana,12,213,62,22,14,10,4,1,0,0
113,113,Iowa State,13,213,60,25,12,6,5,3,0,0
114,115,Ball State,13,215,79,29,13,6,3,2,0,0
115,115,Louisiana Tech,12,215,77,38,23,13,8,5,1,0
116,117,Houston,12,216,62,26,14,7,4,2,1,0
117,117,West Virginia,13,216,78,36,22,10,6,2,1,1
118,119,Tulane,12,218,74,28,20,7,4,2,0,0
119,120,Colorado,12,224,81,31,15,7,5,3,2,2
120,121,New Mexico,13,225,66,30,15,11,8,4,2,0
121,122,Toledo,13,228,74,39,19,8,5,3,0,0
122,123,Baylor,13,230,69,30,18,8,3,2,2,0
123,124,Arizona,13,233,61,26,17,10,1,1,0,0
