,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
36,37,Toledo,13,77,17,6,5,2,0,0,0,0
37,38,Ball State,13,76,15,5,4,3,2,1,0,0
38,39,Rice,13,75,20,12,7,1,1,0,0,0
39,39,UCF,14,75,24,12,8,3,2,2,1,0
40,41,Western Kentucky,13,73,25,11,5,1,0,0,0,0
41,42,Boise State,13,71,16,6,3,2,2,2,1,0
42,42,Stanford,14,71,12,7,5,2,0,0,0,0
43,44,Buffalo,12,70,15,6,2,0,0,0,0,0
44,44,North Carolina,12,70,16,11,6,4,2,0,0,0
45,46,California,12,69,23,14,7,6,4,2,1,0
46,47,Iowa State,13,68,13,6,3,1,0,0,0,0
47,47,Southern Mississippi,12,68,10,6,3,2,0,0,0,0
48,47,Texas,13,68,17,10,8,4,3,1,1,0
49,47,Texas Tech,13,68,12,5,3,1,0,0,0,0
50,47,Utah State,13,68,33,15,11,10,6,2,1,0
51,52,TCU,13,67,16,9,4,1,0,0,0,0
52,52,Texas State,12,67,20,12,7,3,2,2,0,0
53,52,USC,13,67,19,9,4,3,2,1,0,0
54,55,Fresno State,13,66,11,8,3,2,1,1,1,1
55,55,Oklahoma,13,66,10,7,7,5,4,2,2,1
56,57,Auburn,12,64,14,7,3,1,1,1,1,0
57,58,Notre Dame,13,63,19,9,6,5,2,0,0,0
58,58,Purdue,13,63,14,10,8,5,3,2,2,0
59,58,Troy,12,63,14,7,2,1,0,0,0,0
60,58,Vanderbilt,13,63,16,9,5,3,3,3,2,1
61,62,BYU,13,62,13,4,3,2,1,0,0,0
62,62,Marshall,12,62,14,7,6,5,2,0,0,0
63,62,Michigan,13,62,21,17,11,6,3,1,0,0
64,62,South Carolina,13,62,14,3,3,2,1,0,0,0
65,62,Syracuse,13,62,14,6,2,2,1,0,0,0
66,67,Central Michigan,13,61,18,7,3,2,2,1,0,0
67,67,Pittsburgh,13,61,12,6,4,3,1,1,0,0
68,69,Louisville,13,60,10,3,2,1,0,0,0,0
69,69,Minnesota,13,60,9,2,1,1,1,1,0,0
70,69,Washington,13,60,12,6,3,1,1,0,0,0
71,72,East Carolina,13,59,9,4,0,0,0,0,0,0
72,72,Eastern Michigan,12,59,16,7,7,4,2,1,0,0
73,72,Kentucky,12,59,14,4,2,1,1,0,0,0
74,75,Middle Tennessee,12,58,16,5,4,3,2,1,1,1
75,75,UAB,12,58,9,3,0,0,0,0,0,0
76,75,UTEP,12,58,11,4,3,2,2,1,0,0
77,75,Virginia Tech,13,58,12,4,4,2,2,2,1,0
78,79,Florida International,12,57,17,9,2,1,0,0,0,0
79,79,North Texas,12,57,17,11,7,3,2,1,1,0
80,81,Bowling Green,13,56,18,5,2,1,0,0,0,0
81,81,Oregon State,13,56,11,5,2,1,0,0,0,0
82,81,South Florida,12,56,13,3,2,2,1,1,1,0
83,84,LSU,13,55,15,9,6,5,3,2,0,0
84,84,Louisiana-Monroe,13,55,16,8,4,2,0,0,0,0
85,84,Mississippi State,13,55,16,8,5,3,2,0,0,0
86,87,Memphis,12,54,12,4,1,0,0,0,0,0
87,87,SMU,13,54,16,4,1,1,1,1,0,0
88,89,Missouri,12,53,15,5,2,2,2,2,0,0
89,89,Western Michigan,12,53,15,5,3,1,1,0,0,0
90,91,Tennessee,12,51,13,8,4,1,1,0,0,0
91,92,Virginia,12,50,10,3,1,0,0,0,0,0
92,93,Miami (Florida),12,49,11,7,5,5,2,0,0,0
93,94,Duke,13,48,6,3,1,1,0,0,0,0
94,94,Houston,12,48,18,11,7,3,2,2,1,0
95,94,Wyoming,12,48,8,2,1,1,1,0,0,0
96,97,Boston College,12,47,8,3,1,1,1,1,1,1
97,98,Colorado State,12,46,10,5,1,1,1,1,0,0
98,98,Illinois,12,46,8,2,2,2,0,0,0,0
99,98,Miami (Ohio),12,46,6,2,1,0,0,0,0,0
100,98,South Alabama,13,46,10,3,2,2,1,0,0,0
101,98,UNLV,13,46,13,7,5,4,3,1,0,0
102,103,Akron,12,45,8,3,3,2,1,1,0,0
103,103,Arkansas,12,45,9,1,0,0,0,0,0,0
104,103,San Jose State,13,45,12,6,2,1,1,0,0,0
105,106,UTSA,10,44,14,7,2,1,0,0,0,0
106,106,Utah,12,44,9,3,2,0,0,0,0,0
107,108,North Carolina State,13,43,6,2,1,0,0,0,0,0
108,109,Colorado,12,42,9,2,2,2,2,1,1,0
109,109,Iowa,12,42,12,6,1,0,0,0,0,0
110,109,Michigan State,13,42,16,7,3,0,0,0,0,0
111,112,Hawai'i,12,40,13,4,0,0,0,0,0,0
112,112,Maryland,12,40,6,2,2,1,1,1,0,0
113,112,Massachusetts,12,40,6,1,0,0,0,0,0,0
114,115,Indiana,12,39,8,5,4,3,0,0,0,0
115,116,Penn State,12,38,7,1,1,1,0,0,0,0
116,116,Rutgers,13,38,12,5,4,1,1,0,0,0
117,118,Florida Atlantic,12,36,10,4,2,0,0,0,0,0
118,118,New Mexico State,12,36,6,3,1,1,0,0,0,0
119,120,Wake Forest,12,31,8,4,2,1,1,0,0,0
120,121,Connecticut,12,30,8,2,1,1,0,0,0,0
121,122,Idaho,12,27,11,2,0,0,0,0,0,0
122,123,Washington State,12,23,4,1,1,0,0,0,0,0
123,124,Tulane,12,17,1,1,0,0,0,0,0,0
