,Rank,Name,G,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
62,44,Penn State,12,2,1,1,1,1,1,0,0
63,44,San Diego State,13,2,0,0,0,0,0,0,0
64,44,San Jose State,13,2,2,1,1,0,0,0,0
65,44,South Alabama,13,2,0,0,0,0,0,0,0
66,44,Temple,11,2,0,0,0,0,0,0,0
67,44,Texas State,12,2,1,1,1,1,1,0,0
68,44,UCF,14,2,2,2,2,1,0,0,0
69,44,UCLA,14,2,0,0,0,0,0,0,0
70,44,UNLV,13,2,2,2,2,2,1,0,0
71,44,UTSA,10,2,1,0,0,0,0,0,0
72,44,West Virginia,13,2,2,1,0,0,0,0,0
73,44,Western Kentucky,13,2,2,2,1,0,0,0,0
74,75,Bowling Green,13,3,1,0,0,0,0,0,0
75,75,Buffalo,12,3,1,0,0,0,0,0,0
76,75,Connecticut,12,3,2,0,0,0,0,0,0
77,75,Duke,13,3,2,2,2,2,2,0,0
78,75,East Carolina,13,3,1,0,0,0,0,0,0
79,75,Florida,13,3,0,0,0,0,0,0,0
80,75,Illinois,12,3,1,1,0,0,0,0,0
81,75,Iowa State,13,3,1,1,0,0,0,0,0
82,75,Kansas,12,3,2,1,1,1,1,1,1
83,75,Louisville,13,3,2,1,0,0,0,0,0
84,75,Michigan State,13,3,1,0,0,0,0,0,0
85,75,Ohio State,12,3,1,1,0,0,0,0,0
86,75,Oklahoma State,13,3,2,1,1,1,1,1,0
87,75,Pittsburgh,13,3,2,2,2,2,2,2,1
88,75,Purdue,13,3,2,1,1,1,0,0,0
89,75,Stanford,14,3,0,0,0,0,0,0,0
90,75,Syracuse,13,3,3,2,2,1,1,1,0
91,75,TCU,13,3,2,1,1,1,1,0,0
92,75,Tennessee,12,3,1,0,0,0,0,0,0
93,75,Texas,13,3,1,1,0,0,0,0,0
94,75,USC,13,3,2,1,1,0,0,0,0
95,75,Vanderbilt,13,3,1,1,1,1,1,1,0
96,75,Virginia,12,3,2,2,1,1,0,0,0
97,75,Washington,13,3,1,1,1,1,0,0,0
98,99,California,12,4,2,0,0,0,0,0,0
99,99,Colorado,12,4,1,1,1,1,1,0,0
100,99,Houston,12,4,2,1,0,0,0,0,0
101,99,Idaho,12,4,1,0,0,0,0,0,0
102,99,Miami (Florida),12,4,1,1,1,0,0,0,0
103,99,Nevada,13,4,0,0,0,0,0,0,0
104,99,Southern Mississippi,12,4,1,0,0,0,0,0,0
105,99,Tulsa,14,4,1,0,0,0,0,0,0
106,99,Utah,12,4,2,0,0,0,0,0,0
107,99,Virginia Tech,13,4,1,1,0,0,0,0,0
108,109,Akron,12,5,3,2,1,0,0,0,0
109,109,Central Michigan,13,5,3,2,2,1,0,0,0
110,109,Florida International,12,5,3,1,1,0,0,0,0
111,109,Maryland,12,5,3,2,2,1,1,0,0
112,109,Nebraska,14,5,1,1,1,1,1,0,0
113,109,SMU,13,5,3,1,1,1,0,0,0
114,109,Texas Tech,13,5,1,0,0,0,0,0,0
115,109,Western Michigan,12,5,2,1,0,0,0,0,0
116,117,Colorado State,12,6,2,1,1,1,0,0,0
117,117,Missouri,12,6,2,1,0,0,0,0,0
118,117,Wake Forest,12,6,2,2,2,2,1,1,0
119,117,Wyoming,12,6,2,1,1,1,1,0,0
120,121,Hawai'i,12,7,5,1,1,1,1,0,0
121,122,UAB,12,8,4,2,2,0,0,0,0
122,123,Massachusetts,12,9,4,1,0,0,0,0,0
123,123,New Mexico State,12,9,5,3,1,1,1,0,0
