,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
41,42,Nevada,13,51,50,98.0,3.9,3.8
42,42,Kansas State,13,49,48,98.0,3.8,3.7
43,42,Ohio,14,49,48,98.0,3.5,3.4
44,45,Vanderbilt,13,46,45,97.8,3.5,3.5
45,45,Nebraska,13,45,44,97.8,3.5,3.4
46,45,Virginia Tech,14,46,45,97.8,3.3,3.2
47,48,Wisconsin,14,82,80,97.6,5.9,5.7
48,48,Auburn,13,42,41,97.6,3.2,3.2
49,50,East Carolina,12,40,39,97.5,3.3,3.3
50,50,Mississippi State,13,40,39,97.5,3.1,3.0
51,50,Purdue,13,40,39,97.5,3.1,3.0
52,53,North Texas,12,39,38,97.4,3.3,3.2
53,53,Rutgers,13,38,37,97.4,2.9,2.8
54,53,Utah,13,38,37,97.4,2.9,2.8
55,56,Ohio State,13,37,36,97.3,2.8,2.8
56,57,Kansas,12,35,34,97.1,2.9,2.8
57,57,Syracuse,12,34,33,97.1,2.8,2.8
58,57,Tulane,13,34,33,97.1,2.6,2.5
59,60,Northern Illinois,14,66,64,97.0,4.7,4.6
60,60,Pittsburgh,13,33,32,97.0,2.5,2.5
61,62,LSU,14,64,62,96.9,4.6,4.4
62,62,Middle Tennessee,12,32,31,96.9,2.7,2.6
63,62,Rice,12,32,31,96.9,2.7,2.6
64,65,West Virginia,13,63,61,96.8,4.8,4.7
65,65,Oklahoma,13,63,61,96.8,4.8,4.7
66,67,Connecticut,12,30,29,96.7,2.5,2.4
67,68,Tennessee,12,29,28,96.6,2.4,2.3
68,69,Arkansas,13,57,55,96.5,4.4,4.2
69,69,Texas A&M,13,57,55,96.5,4.4,4.2
70,71,Colorado State,12,28,27,96.4,2.3,2.3
71,71,Oregon State,12,28,27,96.4,2.3,2.3
72,71,Penn State,13,28,27,96.4,2.2,2.1
73,74,Alabama,13,54,52,96.3,4.2,4.0
74,74,Clemson,14,54,52,96.3,3.9,3.7
75,74,Boston College,12,27,26,96.3,2.3,2.2
76,77,Baylor,13,78,75,96.2,6.0,5.8
77,77,Tulsa,13,53,51,96.2,4.1,3.9
78,79,UAB,12,25,24,96.0,2.1,2.0
79,80,Stanford,13,71,68,95.8,5.5,5.2
80,80,North Carolina State,13,48,46,95.8,3.7,3.5
81,80,Louisiana Tech,13,48,46,95.8,3.7,3.5
82,80,Idaho,12,24,23,95.8,2.0,1.9
83,84,TCU,13,64,61,95.3,4.9,4.7
84,84,Washington State,12,43,41,95.3,3.6,3.4
85,86,Kentucky,12,21,20,95.2,1.8,1.7
86,87,Wake Forest,13,41,39,95.1,3.2,3.0
87,88,Louisiana-Monroe,12,37,35,94.6,3.1,2.9
88,89,Air Force,13,54,51,94.4,4.2,3.9
89,90,Cincinnati,13,53,50,94.3,4.1,3.8
90,90,South Carolina,13,53,50,94.3,4.1,3.8
91,90,Louisville,13,35,33,94.3,2.7,2.5
92,93,San Diego State,13,50,47,94.0,3.8,3.6
93,94,Colorado,13,32,30,93.8,2.5,2.3
94,95,Arkansas State,13,47,44,93.6,3.6,3.4
95,96,Maryland,12,31,29,93.5,2.6,2.4
96,97,SMU,13,45,42,93.3,3.5,3.2
97,98,Louisiana-Lafayette,13,50,46,92.0,3.8,3.5
98,98,Minnesota,12,25,23,92.0,2.1,1.9
99,100,Navy,12,46,42,91.3,3.8,3.5
100,101,Mississippi,12,22,20,90.9,1.8,1.7
101,102,Bowling Green,12,41,37,90.2,3.4,3.1
102,103,Wyoming,13,40,36,90.0,3.1,2.8
103,103,Buffalo,12,30,27,90.0,2.5,2.3
104,103,Eastern Michigan,12,30,27,90.0,2.5,2.3
105,106,Boise State,13,79,71,89.9,6.1,5.5
106,107,UTEP,12,39,35,89.7,3.3,2.9
107,108,New Mexico State,13,38,34,89.5,2.9,2.6
108,109,Miami (Ohio),12,36,32,88.9,3.0,2.7
109,110,Iowa State,13,35,31,88.6,2.7,2.4
110,111,Western Kentucky,12,34,30,88.2,2.8,2.5
111,111,Akron,12,17,15,88.2,1.4,1.3
112,113,Arizona,12,42,37,88.1,3.5,3.1
113,114,UCLA,14,39,34,87.2,2.8,2.4
114,115,Army,12,38,33,86.8,3.2,2.8
115,116,Hawai'i,13,51,44,86.3,3.9,3.4
116,117,California,13,42,36,85.7,3.2,2.8
117,118,Troy,12,34,29,85.3,2.8,2.4
118,119,Memphis,12,25,21,84.0,2.1,1.8
119,120,Kent State,12,23,18,78.3,1.9,1.5
