,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
92,91,Rice,12,86,31,15,8,3,1,0,0,0
93,94,Colorado State,12,85,31,14,7,1,1,0,0,0
94,95,Boston College,12,84,25,13,3,1,0,0,0,0
95,96,Auburn,13,83,37,15,9,3,0,0,0,0
96,97,Illinois,13,82,25,15,8,5,4,2,0,0
97,97,LSU,14,82,31,15,9,4,0,0,0,0
98,97,Utah State,13,82,39,21,10,4,2,1,0,0
99,100,Idaho,12,81,24,9,5,1,0,0,0,0
100,100,Kansas,12,81,25,9,5,3,1,0,0,0
101,100,Utah,13,81,29,17,7,3,2,0,0,0
102,103,Kansas State,13,80,25,10,4,2,1,0,0,0
103,103,Vanderbilt,13,80,38,23,11,2,2,1,0,0
104,105,Western Kentucky,12,79,28,11,3,1,1,0,0,0
105,106,Akron,12,78,22,11,6,2,1,0,0,0
106,107,Florida Atlantic,12,76,16,2,0,0,0,0,0,0
107,108,New Mexico,12,75,26,12,8,5,2,1,1,0
108,109,Mississippi,12,73,26,13,6,3,1,0,0,0
109,110,Air Force,13,71,30,18,5,4,0,0,0,0
110,110,Minnesota,12,71,27,11,5,4,2,0,0,0
111,112,Ohio State,13,69,28,14,3,1,0,0,0,0
112,113,Kent State,12,66,21,6,2,2,2,2,1,0
113,114,Temple,13,63,24,13,7,3,1,0,0,0
114,115,Kentucky,12,58,19,9,4,1,0,0,0,0
115,116,Eastern Michigan,12,54,24,13,8,2,1,0,0,0
116,117,Georgia Tech,13,52,35,26,17,10,6,4,1,0
117,118,UNLV,12,49,13,6,0,0,0,0,0,0
118,119,Navy,12,33,20,10,6,1,0,0,0,0
119,120,Army,12,26,12,4,2,0,0,0,0,0
