,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
31,31,TCU,13,102,43,22,9,6,4,1,0,0
32,33,Arkansas,13,103,29,15,7,2,1,0,0,0
33,33,Central Michigan,12,103,36,20,12,5,2,1,1,0
34,33,Florida Atlantic,12,103,38,15,5,2,0,0,0,0
35,33,Temple,13,103,33,11,6,2,0,0,0,0
36,37,Georgia Tech,13,104,30,16,6,1,1,0,0,0
37,37,SMU,13,104,32,16,9,2,1,0,0,0
38,37,Wake Forest,13,104,40,22,10,3,3,1,0,0
39,40,Akron,12,105,35,13,6,4,2,1,0,0
40,40,Georgia,14,105,28,16,6,2,1,1,0,0
41,40,Michigan,13,105,27,11,5,2,0,0,0,0
42,40,Texas Tech,12,105,44,22,10,6,2,0,0,0
43,40,West Virginia,13,105,32,8,4,2,0,0,0,0
44,45,Boston College,12,106,35,12,7,5,2,0,0,0
45,45,California,13,106,36,18,8,4,3,2,0,0
46,45,Louisiana-Monroe,12,106,39,10,7,3,1,0,0,0
47,45,Miami (Florida),12,106,26,11,5,4,2,1,0,0
48,45,Notre Dame,13,106,27,8,6,3,2,1,0,0
49,45,Wyoming,13,106,33,20,11,5,2,1,0,0
50,51,Iowa,13,107,33,14,7,4,3,0,0,0
51,51,North Carolina State,13,107,47,21,12,5,1,0,0,0
52,51,Vanderbilt,13,107,30,11,6,3,1,1,0,0
53,51,Virginia,13,107,39,18,11,8,3,1,0,0
54,55,Arkansas State,13,108,38,23,13,3,1,1,0,0
55,55,Duke,12,108,49,27,16,10,4,0,0,0
56,55,Oregon State,12,108,29,16,5,1,1,0,0,0
57,55,Virginia Tech,14,108,46,20,13,6,3,2,0,0
58,59,Florida International,13,109,43,20,9,2,0,0,0,0
59,59,Mississippi State,13,109,25,8,3,1,1,0,0,0
60,61,Western Michigan,13,110,36,12,8,4,1,1,0,0
61,62,UNLV,12,111,50,23,12,5,3,2,2,1
62,63,San Jose State,12,112,35,16,10,1,1,1,1,1
63,63,Troy,12,112,47,26,15,7,2,2,1,0
64,65,Nevada,13,113,43,21,12,5,3,1,0,0
65,66,Western Kentucky,12,114,49,19,6,3,1,1,0,0
66,67,Clemson,14,115,40,26,14,6,2,0,0,0
67,67,Louisville,13,115,37,17,8,4,3,2,1,0
68,67,Washington State,12,115,50,19,10,5,2,0,0,0
69,70,Houston,14,116,44,10,9,5,4,0,0,0
70,70,Northwestern,13,116,47,22,10,3,1,1,0,0
71,72,Iowa State,13,117,46,16,8,3,3,2,2,0
72,72,New Mexico State,13,117,41,20,15,4,2,0,0,0
73,72,Syracuse,12,117,33,21,12,5,4,0,0,0
74,72,UTEP,12,117,44,19,8,4,1,1,1,0
75,76,Texas,13,118,27,11,6,1,0,0,0,0
76,77,North Carolina,13,119,41,17,10,3,1,1,0,0
77,77,Utah,13,119,41,19,7,2,0,0,0,0
78,79,Rice,12,120,51,24,20,10,5,2,1,1
79,79,South Florida,12,120,42,14,1,1,0,0,0,0
80,81,Auburn,13,121,36,13,7,2,1,0,0,0
81,81,Utah State,13,121,35,13,7,3,1,1,0,0
82,83,Maryland,12,122,38,15,4,3,1,0,0,0
83,83,Navy,12,122,32,6,3,3,1,1,0,0
84,83,Oklahoma,13,122,42,21,14,9,4,2,1,0
85,83,Pittsburgh,13,122,37,11,9,4,3,0,0,0
86,87,Louisiana Tech,13,123,45,23,10,6,1,0,0,0
87,88,Kansas,12,124,46,23,12,8,3,0,0,0
88,88,New Mexico,12,124,37,12,8,5,0,0,0,0
89,90,North Texas,12,126,48,22,12,7,5,0,0,0
90,91,Hawai'i,13,127,51,23,10,3,1,1,0,0
91,91,Idaho,12,127,42,16,11,6,3,1,0,0
92,91,Missouri,13,127,43,14,6,4,2,0,0,0
93,94,Kansas State,13,128,39,22,9,2,0,0,0,0
94,95,Connecticut,12,129,53,23,14,4,2,2,2,1
95,95,Fresno State,13,129,58,25,17,8,2,1,0,0
96,95,Southern Mississippi,14,129,32,16,7,2,1,1,0,0
97,98,Ohio,14,130,39,18,5,3,1,1,1,1
98,98,Tulane,13,130,42,20,9,4,3,0,0,0
99,100,Purdue,13,132,38,12,6,2,1,0,0,0
100,100,Texas A&M,13,132,47,21,9,5,2,1,0,0
101,100,UCLA,14,132,36,16,9,4,1,0,0,0
102,103,Arizona,12,133,56,24,13,7,3,1,1,0
103,103,Northern Illinois,14,133,40,18,11,6,4,2,1,0
104,103,Stanford,13,133,41,15,9,4,3,1,0,0
105,106,Arizona State,13,134,43,22,14,5,3,3,1,0
106,106,Ball State,12,134,49,20,16,8,6,1,0,0
107,106,Baylor,13,134,52,25,14,9,6,3,2,0
108,106,Marshall,13,134,41,14,8,3,2,2,1,1
109,110,Oregon,14,135,48,19,7,3,0,0,0,0
110,111,Cincinnati,13,136,37,17,8,6,3,1,1,0
111,111,Toledo,13,136,47,21,7,6,5,3,0,0
112,113,Colorado,13,137,48,17,4,3,1,0,0,0
113,114,Memphis,12,139,45,25,15,6,2,2,1,0
114,115,Tulsa,13,142,55,28,11,3,1,0,0,0
115,115,UAB,12,142,41,16,8,6,1,0,0,0
116,117,Louisiana-Lafayette,13,144,46,19,5,2,0,0,0,0
117,118,Oklahoma State,13,145,43,20,8,4,2,1,0,0
118,118,USC,12,145,33,7,3,2,1,0,0,0
119,120,Washington,13,150,39,18,9,5,2,1,1,1
