,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
39,40,Iowa,13,165,41,17,7,4,3,0,0,0
40,41,Bowling Green,12,166,41,26,15,8,2,1,0,0
41,41,South Florida,12,166,48,15,1,1,0,0,0,0
42,43,Florida International,13,167,54,24,9,2,0,0,0,0
43,43,North Carolina State,13,167,64,29,15,6,2,1,0,0
44,43,Utah,13,167,52,22,9,3,0,0,0,0
45,46,Air Force,13,168,45,17,8,5,4,2,1,0
46,46,Colorado State,12,168,53,26,14,8,5,2,2,0
47,46,North Carolina,13,168,54,22,11,3,1,1,0,0
48,46,Pittsburgh,13,168,44,14,11,6,4,1,0,0
49,46,Syracuse,12,168,44,27,17,7,6,0,0,0
50,46,Wake Forest,13,168,66,33,18,8,5,2,0,0
51,46,Washington State,12,168,64,28,14,8,2,0,0,0
52,53,Nevada,13,169,61,26,17,7,5,1,0,0
53,53,Virginia,13,169,59,24,15,10,4,1,0,0
54,53,Western Kentucky,12,169,66,29,14,8,2,2,0,0
55,56,Michigan,13,170,44,15,6,2,0,0,0,0
56,57,Indiana,12,171,69,30,20,11,8,5,3,0
57,57,Louisiana Tech,13,171,52,24,10,6,1,0,0,0
58,57,Miami (Florida),12,171,36,15,7,4,2,1,0,0
59,57,Mississippi,12,171,59,32,17,10,6,3,0,0
60,61,Georgia Tech,13,172,47,23,10,3,2,1,0,0
61,61,Mississippi State,13,172,37,12,4,2,1,0,0,0
62,61,Utah State,13,172,42,17,7,3,1,1,0,0
63,61,Vanderbilt,13,172,40,14,9,6,2,1,0,0
64,65,Connecticut,12,173,63,27,16,4,2,2,2,1
65,66,Duke,12,174,67,34,18,10,4,0,0,0
66,67,Florida Atlantic,12,175,51,18,6,3,1,0,0,0
67,67,Kansas State,13,175,53,30,15,7,2,0,0,0
68,67,Minnesota,12,175,46,16,9,6,4,1,1,0
69,70,Stanford,13,177,52,21,14,8,5,1,0,0
70,70,Troy,12,177,65,34,20,11,3,3,1,0
71,72,Missouri,13,178,52,19,9,6,3,1,1,0
72,72,Oregon State,12,178,46,23,8,3,2,0,0,0
73,72,San Jose State,12,178,55,26,16,5,5,5,1,1
74,75,Middle Tennessee,12,179,58,28,12,5,4,4,1,0
75,75,Texas A&M,13,179,53,23,10,5,2,1,0,0
76,77,Akron,12,181,58,22,12,8,2,1,0,0
77,77,Southern Mississippi,14,181,44,23,12,2,1,1,0,0
78,77,Tulsa,13,181,62,32,12,4,2,0,0,0
79,80,Clemson,14,182,59,34,19,9,2,0,0,0
80,81,UTEP,12,183,67,34,17,8,5,3,1,0
81,82,Cincinnati,13,184,47,20,8,6,3,1,1,0
82,82,UNLV,12,184,72,32,16,6,4,2,2,1
83,84,USC,12,185,41,10,5,4,2,1,0,0
84,85,Idaho,12,186,52,21,14,9,4,2,1,0
85,86,Hawai'i,13,187,64,29,14,5,2,2,1,0
86,86,Northwestern,13,187,64,28,14,5,3,2,0,0
87,88,Rice,12,188,71,31,23,11,5,2,1,1
88,88,Toledo,13,188,60,26,11,9,7,4,1,0
89,90,North Texas,12,189,66,32,17,11,7,1,0,0
90,91,Oklahoma,13,191,58,30,17,10,4,2,1,0
91,91,Oregon,14,191,60,24,9,4,0,0,0,0
92,93,Texas Tech,12,193,66,35,18,13,3,1,0,0
93,94,Arizona,12,195,75,31,18,7,3,1,1,0
94,94,Fresno State,13,195,86,41,28,15,5,2,0,0
95,94,Louisiana-Lafayette,13,195,63,28,8,4,1,0,0,0
96,97,Auburn,13,197,52,21,11,4,2,1,1,1
97,98,Ohio,14,198,56,27,7,5,2,1,1,1
98,99,Marshall,13,199,59,21,14,7,3,3,2,1
99,99,Navy,12,199,49,12,4,3,1,1,0,0
100,101,Houston,14,200,59,15,14,9,7,1,1,1
101,102,Arizona State,13,202,68,28,16,5,3,3,1,0
102,102,Maryland,12,202,63,25,10,4,1,0,0,0
103,102,Tulane,13,202,67,28,15,8,5,2,0,0
104,105,Wyoming,13,204,55,26,16,7,4,3,1,1
105,106,Baylor,13,205,73,39,22,17,11,5,3,0
106,106,Iowa State,13,205,63,19,10,3,3,2,2,0
107,106,New Mexico,12,205,68,23,14,8,2,0,0,0
108,106,Purdue,13,205,54,18,11,5,1,0,0,0
109,110,Washington,13,209,66,33,16,10,6,5,2,1
110,111,Western Michigan,13,212,68,29,21,9,3,1,0,0
111,112,New Mexico State,13,213,64,30,21,9,6,2,2,0
112,112,UAB,12,213,57,21,11,6,1,0,0,0
113,114,Ball State,12,217,68,27,21,9,7,2,0,0
114,115,Kansas,12,218,76,36,15,10,5,1,1,1
115,115,Northern Illinois,14,218,60,21,12,7,5,2,1,0
116,117,Memphis,12,219,67,35,22,8,3,2,1,0
117,118,Oklahoma State,13,222,64,30,12,7,4,2,1,0
118,118,UCLA,14,222,57,26,13,6,3,1,0,0
119,120,Colorado,13,225,76,25,8,5,2,1,1,0
