,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
78,77,Stanford,14,56,54,96.4,4.0,3.9
79,77,Georgia State,12,28,27,96.4,2.3,2.3
80,81,Marshall,14,80,77,96.3,5.7,5.5
81,81,Idaho,12,27,26,96.3,2.3,2.2
82,83,Troy,12,52,50,96.2,4.3,4.2
83,83,Tulsa,12,26,25,96.2,2.2,2.1
84,85,Florida,12,25,24,96.0,2.1,2.0
85,85,Virginia,12,25,24,96.0,2.1,2.0
86,87,Oregon,13,74,71,95.9,5.7,5.5
87,87,Rice,14,49,47,95.9,3.5,3.4
88,89,Missouri,14,69,66,95.7,4.9,4.7
89,89,Western Kentucky,12,47,45,95.7,3.9,3.8
90,89,Louisiana Tech,12,23,22,95.7,1.9,1.8
91,92,Purdue,12,22,21,95.5,1.8,1.8
92,93,Mississippi State,13,42,40,95.2,3.2,3.1
93,94,Boise State,13,60,57,95.0,4.6,4.4
94,95,South Alabama,12,39,37,94.9,3.3,3.1
95,96,Texas A&M,13,77,73,94.8,5.9,5.6
96,97,Fresno State,13,75,71,94.7,5.8,5.5
97,97,Cincinnati,13,57,54,94.7,4.4,4.2
98,97,Hawai'i,12,38,36,94.7,3.2,3.0
99,100,Texas Tech,13,55,52,94.5,4.2,4.0
100,101,Oregon State,13,53,50,94.3,4.1,3.8
101,101,Nebraska,13,53,50,94.3,4.1,3.8
102,101,North Texas,13,53,50,94.3,4.1,3.8
103,101,Central Michigan,12,35,33,94.3,2.9,2.8
104,101,SMU,12,35,33,94.3,2.9,2.8
105,106,North Carolina,13,52,49,94.2,4.0,3.8
106,106,USC,14,52,49,94.2,3.7,3.5
107,108,Michigan State,14,51,48,94.1,3.6,3.4
108,108,Virginia Tech,13,34,32,94.1,2.6,2.5
109,110,Arizona State,14,67,63,94.0,4.8,4.5
110,111,Buffalo,13,48,45,93.8,3.7,3.5
111,112,Mississippi,13,47,44,93.6,3.6,3.4
112,113,Kentucky,12,30,28,93.3,2.5,2.3
113,114,Navy,13,55,51,92.7,4.2,3.9
114,115,Minnesota,13,39,36,92.3,3.0,2.8
115,115,Eastern Michigan,12,26,24,92.3,2.2,2.0
116,115,Florida International,12,13,12,92.3,1.1,1.0
117,118,UNLV,13,49,45,91.8,3.8,3.5
118,119,New Mexico State,12,32,29,90.6,2.7,2.4
119,120,Florida Atlantic,12,40,36,90.0,3.3,3.0
120,121,Nevada,12,37,33,89.2,3.1,2.8
121,122,Temple,12,39,34,87.2,3.3,2.8
122,123,San Diego State,13,45,39,86.7,3.5,3.0
123,124,Syracuse,13,37,32,86.5,2.8,2.5
124,125,Kansas,12,22,19,86.4,1.8,1.6
