,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
78,78,Marshall,14,187,59,21,10,4,2,2,1,0
79,78,Ohio,13,187,61,34,9,6,4,1,0,0
80,78,Texas Tech,13,187,57,28,16,6,4,2,0,0
81,78,Tulane,13,187,62,21,11,3,3,0,0,0
82,83,Louisiana-Lafayette,13,188,71,24,11,5,4,3,0,0
83,84,Arizona,13,189,51,20,12,10,8,2,0,0
84,85,Fresno State,13,190,75,43,22,12,8,4,1,0
85,85,North Carolina,13,190,55,20,12,8,5,3,2,0
86,85,Northwestern,12,190,48,16,10,7,4,3,1,0
87,88,Kansas,12,191,64,30,13,6,3,1,0,0
88,88,Purdue,12,191,57,25,11,5,2,2,1,0
89,88,San Jose State,12,191,60,31,13,6,2,1,1,1
90,88,UTEP,12,191,81,40,22,12,8,5,2,0
91,92,Eastern Michigan,12,192,80,48,30,18,10,7,4,1
92,92,Louisiana-Monroe,12,192,59,24,16,9,6,1,0,0
93,94,Georgia Tech,13,193,49,17,10,3,2,1,0,0
94,94,Oklahoma State,13,193,44,23,10,7,3,0,0,0
95,94,Washington State,13,193,67,35,20,14,6,3,1,0
96,97,Boise State,13,195,58,19,11,2,1,0,0,0
97,97,Wyoming,12,195,61,28,11,6,3,1,0,0
98,99,Southern Mississippi,12,196,55,22,16,7,2,1,0,0
99,99,West Virginia,12,196,65,39,15,9,7,2,1,0
100,101,Missouri,14,197,69,28,17,6,2,1,0,0
101,102,Texas,13,198,62,24,9,5,3,2,1,1
102,103,Colorado,12,200,74,26,19,9,3,2,0,0
103,104,Temple,12,201,70,34,16,10,5,1,0,0
104,105,Boston College,13,202,62,30,16,9,5,3,2,0
105,106,Air Force,12,203,62,22,10,4,4,1,0,0
106,106,New Mexico,12,203,80,42,24,15,6,3,0,0
107,106,Toledo,12,203,64,16,5,2,0,0,0,0
108,109,Houston,13,205,54,19,8,4,0,0,0,0
109,110,Northern Illinois,14,206,67,31,13,5,2,0,0,0
110,110,Oregon State,13,206,67,29,19,8,7,5,2,0
111,112,Troy,12,207,80,43,23,16,8,1,0,0
112,113,Auburn,14,208,76,35,20,9,4,1,1,1
113,113,Miami (Ohio),12,208,52,23,11,7,3,3,1,0
114,113,Texas A&M,13,208,75,36,19,13,4,2,0,0
115,116,Duke,14,210,61,24,15,8,4,2,1,0
116,117,Miami (Florida),13,211,61,25,11,5,2,2,0,0
117,118,Rutgers,13,212,68,23,11,4,3,1,1,0
118,119,Hawai'i,12,213,72,37,21,12,6,3,0,0
119,119,Nevada,12,213,79,28,19,13,8,4,1,0
120,119,UAB,12,213,73,38,29,14,4,2,1,1
121,122,California,12,217,87,47,27,17,10,5,2,1
122,123,New Mexico State,12,219,78,45,28,17,8,3,1,0
123,124,Idaho,12,221,76,39,21,11,7,2,2,0
124,125,Indiana,12,225,74,40,23,12,7,5,2,1
