,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
48,48,Purdue,12,41,40,97.6,3.4,3.3
49,48,Toledo,12,41,40,97.6,3.4,3.3
50,48,West Virginia,13,42,41,97.6,3.2,3.2
51,52,Boston College,13,40,39,97.5,3.1,3.0
52,53,Illinois,12,36,35,97.2,3.0,2.9
53,54,Boise State,14,68,66,97.1,4.9,4.7
54,54,North Carolina,13,35,34,97.1,2.7,2.6
55,54,Hawai'i,13,35,34,97.1,2.7,2.6
56,54,LSU,13,35,34,97.1,2.7,2.6
57,58,Iowa,13,33,32,97.0,2.5,2.5
58,59,Cincinnati,13,65,63,96.9,5.0,4.8
59,59,Colorado,12,32,31,96.9,2.7,2.6
60,61,TCU,13,63,61,96.8,4.8,4.7
61,62,BYU,13,61,59,96.7,4.7,4.5
62,62,Arkansas,13,60,58,96.7,4.6,4.5
63,62,Syracuse,12,30,29,96.7,2.5,2.4
64,65,Central Michigan,14,58,56,96.6,4.1,4.0
65,66,Wisconsin,13,52,50,96.2,4.0,3.8
66,66,Rice,12,26,25,96.2,2.2,2.1
67,68,Oklahoma,13,50,48,96.0,3.8,3.7
68,68,UCLA,13,25,24,96.0,1.9,1.8
69,70,Pittsburgh,13,48,46,95.8,3.7,3.5
70,71,Oregon State,13,47,45,95.7,3.6,3.5
71,71,Bowling Green,13,46,44,95.7,3.5,3.4
72,71,Tulane,12,23,22,95.7,1.9,1.8
73,74,Kansas,12,44,42,95.5,3.7,3.5
74,74,Tulsa,12,44,42,95.5,3.7,3.5
75,74,Eastern Michigan,12,22,21,95.5,1.8,1.8
76,77,Kentucky,13,42,40,95.2,3.2,3.1
77,78,UTEP,12,41,39,95.1,3.4,3.3
78,78,Northern Illinois,13,41,39,95.1,3.2,3.0
79,80,Western Michigan,12,38,36,94.7,3.2,3.0
80,81,Northwestern,13,37,35,94.6,2.8,2.7
81,82,Memphis,12,33,31,93.9,2.8,2.6
82,83,Nevada,13,65,61,93.8,5.0,4.7
83,83,Temple,13,48,45,93.8,3.7,3.5
84,83,Mississippi,13,48,45,93.8,3.7,3.5
85,83,Louisiana-Lafayette,12,32,30,93.8,2.7,2.5
86,87,South Carolina,13,31,29,93.5,2.4,2.2
87,88,Baylor,12,30,28,93.3,2.5,2.3
88,88,New Mexico State,13,15,14,93.3,1.2,1.1
89,90,Air Force,13,43,40,93.0,3.3,3.1
90,91,Arizona,13,42,39,92.9,3.2,3.0
91,92,UCF,13,41,38,92.7,3.2,2.9
92,93,Kent State,12,26,24,92.3,2.2,2.0
93,94,Florida,14,63,58,92.1,4.5,4.1
94,94,Louisiana-Monroe,12,38,35,92.1,3.2,2.9
95,94,UAB,12,38,35,92.1,3.2,2.9
96,97,Buffalo,12,36,33,91.7,3.0,2.8
97,98,Alabama,14,47,43,91.5,3.4,3.1
98,99,Florida State,13,44,40,90.9,3.4,3.1
99,99,San Diego State,12,33,30,90.9,2.8,2.5
100,101,Kansas State,12,32,29,90.6,2.7,2.4
101,101,Arizona State,12,32,29,90.6,2.7,2.4
102,103,New Mexico,12,21,19,90.5,1.8,1.6
103,104,Clemson,14,50,45,90.0,3.6,3.2
104,104,Notre Dame,12,40,36,90.0,3.3,3.0
105,106,Colorado State,12,29,26,89.7,2.4,2.2
106,107,Houston,14,73,65,89.0,5.2,4.6
107,108,Ohio,14,36,32,88.9,2.6,2.3
108,108,San Jose State,12,18,16,88.9,1.5,1.3
109,110,Washington State,12,17,15,88.2,1.4,1.3
110,111,Wyoming,13,25,22,88.0,1.9,1.7
111,112,Army,12,16,14,87.5,1.3,1.2
112,113,Arkansas State,12,31,27,87.1,2.6,2.3
113,114,Louisville,12,23,20,87.0,1.9,1.7
114,115,Iowa State,13,30,26,86.7,2.3,2.0
115,116,Ball State,12,22,19,86.4,1.8,1.6
116,117,Florida Atlantic,12,43,37,86.0,3.6,3.1
117,118,North Texas,12,41,35,85.4,3.4,2.9
118,119,Miami (Ohio),12,19,16,84.2,1.6,1.3
119,120,Southern Mississippi,13,52,42,80.8,4.0,3.2
