,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
42,41,Colorado State,12,16,12,75.0,1.3,1.0
43,41,Toledo,12,16,12,75.0,1.3,1.0
44,41,Louisiana Tech,12,16,12,75.0,1.3,1.0
45,46,Central Michigan,14,23,17,73.9,1.6,1.2
46,47,Western Kentucky,12,19,14,73.7,1.6,1.2
47,48,Air Force,13,30,22,73.3,2.3,1.7
48,48,Michigan,12,15,11,73.3,1.3,0.9
49,48,Navy,14,15,11,73.3,1.1,0.8
50,51,Iowa,13,26,19,73.1,2.0,1.5
51,51,Boise State,14,26,19,73.1,1.9,1.4
52,53,Stanford,13,22,16,72.7,1.7,1.2
53,53,Arkansas,13,22,16,72.7,1.7,1.2
54,53,Louisiana-Lafayette,12,11,8,72.7,0.9,0.7
55,56,Ohio,14,29,21,72.4,2.1,1.5
56,57,Syracuse,12,18,13,72.2,1.5,1.1
57,57,UTEP,12,18,13,72.2,1.5,1.1
58,57,Louisville,12,18,13,72.2,1.5,1.1
59,57,Oklahoma State,13,18,13,72.2,1.4,1.0
60,61,Maryland,12,25,18,72.0,2.1,1.5
61,61,Northwestern,13,25,18,72.0,1.9,1.4
62,63,Florida International,12,14,10,71.4,1.2,0.8
63,63,Buffalo,12,14,10,71.4,1.2,0.8
64,63,BYU,13,14,10,71.4,1.1,0.8
65,66,Florida,14,31,22,71.0,2.2,1.6
66,67,Wisconsin,13,24,17,70.8,1.8,1.3
67,68,USC,13,17,12,70.6,1.3,0.9
68,69,Florida State,13,27,19,70.4,2.1,1.5
69,70,Ohio State,13,30,21,70.0,2.3,1.6
70,70,Southern Mississippi,13,20,14,70.0,1.5,1.1
71,70,Georgia Tech,14,20,14,70.0,1.4,1.0
72,73,Tulane,12,13,9,69.2,1.1,0.8
73,74,Memphis,12,16,11,68.8,1.3,0.9
74,74,Kentucky,13,16,11,68.8,1.2,0.8
75,74,SMU,13,16,11,68.8,1.2,0.8
76,77,Kent State,12,19,13,68.4,1.6,1.1
77,77,Kansas,12,19,13,68.4,1.6,1.1
78,77,Idaho,13,19,13,68.4,1.5,1.0
79,77,Cincinnati,13,19,13,68.4,1.5,1.0
80,81,Penn State,13,22,15,68.2,1.7,1.2
81,82,Temple,13,25,17,68.0,1.9,1.3
82,83,Purdue,12,21,14,66.7,1.8,1.2
83,83,UAB,12,21,14,66.7,1.8,1.2
84,83,North Texas,12,15,10,66.7,1.3,0.8
85,83,Western Michigan,12,15,10,66.7,1.3,0.8
86,83,Florida Atlantic,12,12,8,66.7,1.0,0.7
87,83,Nevada,13,9,6,66.7,0.7,0.5
88,89,Clemson,14,32,21,65.6,2.3,1.5
89,90,Iowa State,13,20,13,65.0,1.5,1.0
90,91,Arizona State,12,17,11,64.7,1.4,0.9
91,92,Oklahoma,13,28,18,64.3,2.2,1.4
92,92,Rutgers,13,28,18,64.3,2.2,1.4
93,92,Baylor,12,14,9,64.3,1.2,0.8
94,92,UNLV,12,14,9,64.3,1.2,0.8
95,96,UCF,13,22,14,63.6,1.7,1.1
96,96,San Jose State,12,11,7,63.6,0.9,0.6
97,96,Washington State,12,11,7,63.6,0.9,0.6
98,99,Wake Forest,12,19,12,63.2,1.6,1.0
99,99,Texas A&M,13,19,12,63.2,1.5,0.9
100,99,Hawai'i,13,19,12,63.2,1.5,0.9
101,102,East Carolina,14,32,20,62.5,2.3,1.4
102,102,California,13,24,15,62.5,1.8,1.2
103,104,Utah State,12,21,13,61.9,1.8,1.1
104,104,Kansas State,12,21,13,61.9,1.8,1.1
105,104,New Mexico,12,21,13,61.9,1.8,1.1
106,104,Tennessee,13,21,13,61.9,1.6,1.0
107,108,Connecticut,13,23,14,60.9,1.8,1.1
108,109,Louisiana-Monroe,12,20,12,60.0,1.7,1.0
109,110,Eastern Michigan,12,17,10,58.8,1.4,0.8
110,110,San Diego State,12,17,10,58.8,1.4,0.8
111,112,Miami (Ohio),12,12,7,58.3,1.0,0.6
112,113,Bowling Green,13,21,12,57.1,1.6,0.9
113,113,South Florida,13,21,12,57.1,1.6,0.9
114,115,Illinois,12,16,9,56.3,1.3,0.8
115,115,New Mexico State,13,16,9,56.3,1.2,0.7
116,117,Indiana,12,25,14,56.0,2.1,1.2
117,118,Colorado,12,18,10,55.6,1.5,0.8
118,119,Rice,12,15,8,53.3,1.3,0.7
119,120,Akron,12,17,7,41.2,1.4,0.6
